Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,power_voltage_in_volts,power_current_in_amps,Total_power,TP_round,EC
10990,2839,488,96,26,9999,0,1127,0,4229,4766,4,3,1478,490,2000,0,0,72,72,34,0,0,0,0,2,1440,1584,2744,860,0,37,26,47,39,6,37,30,19,23,27,0,0,12299,591,0,393,86,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.229,1.127,4.766083,4.77,4.78
11990,2839,488,96,26,9999,0,1169,0,4229,4943,4,3,1478,490,2000,0,0,73,72,32,0,0,1,0,2,1440,1584,2788,859,0,35,36,35,39,33,25,25,35,25,28,0,0,12299,591,0,393,86,479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.229,1.169,4.943701,4.94,4.96
12991,2839,488,96,26,9999,0,1210,0,4229,5117,4,3,1478,490,2000,0,0,72,72,32,0,0,2,0,0,1440,1584,7783,889,0,90,42,53,40,38,90,60,55,26,18,0,0,12299,591,0,393,86,479,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.229,1.21,5.11709,5.12,5.13
13992,2839,488,96,26,9999,0,1500,0,4229,6529,4,4,1478,525,2000,0,0,38,72,48,0,17,39,0,0,2016,2224,11634,1652,0,85,65,57,63,60,77,59,85,43,45,0,0,12299,591,0,393,86,479,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.229,1.5,6.343500000000001,6.34,6.36
14992,2839,488,96,26,9999,0,1469,0,4229,6212,4,4,1478,525,2000,0,0,49,72,59,0,38,34,0,0,2016,2224,10823,1790,0,85,51,42,52,50,82,69,85,52,55,0,0,12299,591,0,393,86,479,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.229,1.469,6.212401000000001,6.21,6.23
15993,2839,488,96,26,9999,0,1500,0,4189,6421,4,4,1478,525,2000,0,0,39,72,53,0,35,33,0,0,2016,2224,9232,1760,0,58,38,39,38,56,55,52,58,36,73,0,0,12299,591,0,393,86,479,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.189,1.5,6.2835,6.28,6.3
16992,2839,488,96,26,9999,0,1500,0,4189,6488,4,4,1478,525,2000,0,0,63,72,54,0,54,17,0,0,2016,2224,9858,1702,0,47,36,56,47,38,35,47,44,36,88,0,0,12299,591,0,393,86,479,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.189,1.5,6.2835,6.28,6.3
17992,2839,488,96,26,9999,0,1155,0,4189,4838,4,4,1478,525,2000,0,0,73,72,54,0,73,0,0,2,2016,2224,8542,1070,0,35,50,42,38,35,22,35,22,50,44,0,0,12299,591,0,393,86,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.189,1.155,4.8382950000000005,4.84,4.85
18992,2839,488,96,26,9999,0,1232,0,4189,5160,4,4,1478,525,2000,0,0,53,72,54,0,92,17,0,2,1440,1584,4154,834,0,38,40,40,42,38,22,25,38,25,33,0,0,12299,591,0,393,86,479,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.189,1.232,5.160848,5.16,5.18
20019,1631,1691,96,26,9999,0,1170,0,4189,4901,4,4,1478,525,2000,0,0,65,72,54,0,124,13,0,2,1440,1584,4034,854,0,38,30,39,31,25,34,33,38,27,38,0,0,14975,1818,0,1549,121,1671,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.189,1.17,4.90113,4.9,4.92
20993,1631,1691,96,26,9999,0,1191,0,4189,4989,4,4,1478,525,2000,0,0,70,72,47,0,101,1,0,2,1440,1584,4065,821,0,35,31,31,25,30,26,35,27,19,31,0,0,14975,1818,0,1549,121,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.189,1.191,4.989099,4.99,5.01
21993,1631,1691,96,26,9999,0,1219,0,4189,5106,4,4,1478,525,2000,0,0,58,72,43,0,40,20,0,2,1440,1584,4217,897,0,52,31,29,31,43,19,33,52,33,33,0,0,14975,1818,0,1549,121,1671,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.189,1.219,5.106391,5.11,5.12
22994,1631,1691,96,26,9999,0,1301,0,4189,5449,4,4,1478,525,2000,0,0,70,72,57,0,123,4,0,2,1440,1584,5084,1350,0,36,39,29,35,36,16,18,36,50,49,0,0,14975,1818,0,1549,121,1671,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.189,1.301,5.449889,5.45,5.47
23993,1631,1691,96,26,9999,0,1317,0,4189,5516,4,4,1478,525,2000,0,0,72,72,56,0,98,0,0,2,1440,1584,4579,1371,0,47,42,36,39,45,40,30,47,36,45,0,0,14975,1818,0,1549,121,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.189,1.317,5.516913,5.52,5.54
24994,1631,1691,96,26,9999,0,1291,0,4189,5407,4,4,1478,525,2000,0,0,72,72,41,0,42,0,0,2,1440,1584,4878,1337,0,42,47,35,22,35,30,31,42,38,47,0,0,14975,1818,0,1549,121,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.189,1.291,5.407998999999999,5.41,5.43
25996,1631,1691,96,26,9999,0,1301,0,4199,5462,4,3,1478,525,2000,0,0,72,72,37,0,1,0,0,2,1440,1584,4830,1317,0,33,42,42,42,42,28,17,33,42,48,0,0,14975,1818,0,1549,121,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.199,1.301,5.462898999999999,5.46,5.48
26994,1631,1691,96,26,9999,0,1264,0,4199,5307,4,3,1478,490,2000,0,0,72,72,36,0,0,0,0,2,1440,1584,5300,1365,0,57,39,42,36,31,57,11,30,35,34,0,0,14975,1818,0,1549,121,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.199,1.264,5.307536,5.31,5.33
27994,1631,1691,96,26,9999,0,1406,0,4199,5903,4,4,1478,525,2000,0,0,57,72,43,0,17,18,0,2,2016,2224,8403,1733,0,47,39,27,27,18,33,47,43,43,77,0,0,14975,1818,0,1549,121,1671,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.199,1.406,5.9037939999999995,5.9,5.92
28994,1631,1691,96,26,9999,0,1404,0,4199,5895,4,4,1478,525,2000,0,0,72,72,43,0,0,0,0,2,2016,2224,8786,1758,0,57,44,42,50,31,57,30,50,45,76,0,0,14975,1818,0,1549,121,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.199,1.404,5.895396,5.9,5.92
29994,1631,1691,96,26,9999,0,1400,0,4199,5878,4,4,1478,525,2000,0,0,72,72,41,0,0,0,0,2,2016,2224,7533,1962,276,44,42,47,44,42,39,23,44,38,72,0,0,14975,1818,0,1549,121,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,140,4.199,1.4,5.8786,5.88,5.9
30994,1631,1691,96,26,9999,0,1407,0,4199,5907,4,4,1478,525,2000,0,0,73,72,43,0,0,0,0,2,2016,2224,8042,2033,280,47,41,52,47,52,38,0,47,38,72,0,0,14975,1818,0,1549,121,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,140,4.199,1.407,5.907993,5.91,5.93
31995,1631,1691,96,26,9999,0,1381,0,4199,5798,4,4,1478,525,2000,0,0,69,72,43,0,10,5,0,2,2016,2224,7724,1661,0,38,31,45,33,40,27,31,38,30,70,0,0,14975,1818,0,1549,121,1671,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.199,1.381,5.798819,5.8,5.82
32995,1631,1691,96,26,9999,0,1399,0,4199,5874,4,4,1478,525,2000,0,0,72,72,40,0,0,0,0,2,2016,2224,7800,1645,0,55,45,42,35,36,45,36,55,43,70,0,0,14975,1818,0,1549,121,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.199,1.399,5.874401,5.87,5.89
33995,1631,1691,96,26,9999,0,1446,0,4199,6071,4,4,1478,525,2000,0,0,73,72,40,0,0,0,0,2,2016,2224,8253,1668,0,56,42,36,35,42,33,42,56,45,73,0,0,14975,1818,0,1549,121,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.199,1.446,6.071753999999999,6.07,6.09
34995,1631,1691,96,26,9999,0,1400,0,4199,5878,4,4,1478,525,2000,0,0,72,72,40,0,0,0,0,2,2016,2224,8163,1658,0,50,33,45,40,27,33,19,50,45,73,0,0,14975,1818,0,1549,121,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.199,1.4,5.8786,5.88,5.9
35995,1631,1691,96,27,9999,0,1433,0,4187,5999,4,4,1478,525,2000,0,0,72,72,40,0,0,0,0,2,2016,2224,8642,1652,0,40,37,47,47,29,33,40,35,45,75,0,0,14975,1818,0,1549,121,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.187,1.433,5.999971,6.0,6.02
36995,1631,1691,96,27,9999,0,1400,0,4187,5861,4,4,1478,525,2000,0,0,72,72,39,0,0,0,0,2,2016,2224,8619,1629,0,52,29,39,31,39,47,43,52,36,75,0,0,14975,1818,0,1549,121,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.187,1.4,5.8618,5.86,5.88
37995,1631,1691,96,27,9999,0,1407,0,4187,5891,4,4,1478,525,2000,0,0,73,72,39,0,0,0,0,2,2016,2224,8166,1653,0,51,47,36,31,27,36,51,42,43,72,0,0,14975,1818,0,1549,121,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.187,1.407,5.891109,5.89,5.91
38995,1631,1691,96,27,9999,0,1376,0,4187,5761,4,3,1478,490,2000,0,0,73,72,39,0,0,0,0,2,2016,2224,8499,1725,0,47,27,38,33,31,38,30,47,38,75,0,0,14975,1818,0,1549,121,1671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.187,1.376,5.761312,5.76,5.78
40027,1467,1752,96,27,9999,0,1393,0,4187,5832,4,3,1478,490,2000,0,0,73,72,38,0,0,0,0,2,2016,2224,8584,1731,0,47,38,31,33,38,6,42,47,39,76,0,0,15119,1880,0,1607,124,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.187,1.393,5.832491,5.83,5.85
40995,1467,1752,96,27,9999,0,1403,0,4187,5874,4,3,1478,490,2000,0,0,73,72,39,0,0,0,0,2,2016,2224,8761,1719,0,47,33,47,47,39,47,26,47,39,77,0,0,15119,1880,0,1607,124,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.187,1.403,5.874361,5.87,5.89
41996,1467,1752,96,27,9999,0,1392,0,4187,5828,4,3,1478,490,2000,0,0,73,72,39,0,0,0,0,2,2016,2224,8764,1700,0,54,38,45,31,36,54,34,41,36,76,0,0,15119,1880,0,1607,124,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.187,1.392,5.828304,5.83,5.85
42996,1467,1752,96,27,9999,0,1397,0,4187,5849,4,3,1478,490,2000,0,0,73,72,39,0,0,0,0,2,2016,2224,8792,1701,0,52,36,45,35,43,47,33,52,42,77,0,0,15119,1880,0,1607,124,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.187,1.397,5.849239000000001,5.85,5.87
43996,1467,1752,96,27,9999,0,1415,0,4182,5917,4,3,1478,490,2000,0,0,73,72,39,0,0,0,0,2,2016,2224,8851,1712,0,54,38,42,35,35,54,11,37,47,78,0,0,15119,1880,0,1607,124,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.182,1.415,5.917530000000001,5.92,5.94
44996,1467,1752,96,27,9999,0,1406,0,4182,5879,4,3,1478,490,2000,0,0,72,72,39,0,0,0,0,2,2016,2224,8265,1729,0,44,36,38,40,38,23,38,44,40,73,0,0,15119,1880,0,1607,124,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.182,1.406,5.879892,5.88,5.9
45996,1467,1752,96,27,9999,0,1396,0,4183,5839,4,3,1478,490,2000,0,0,73,72,38,0,0,0,0,2,2016,2224,8442,1732,0,50,52,52,47,50,47,47,50,44,75,0,0,15119,1880,0,1607,124,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.183,1.396,5.839467999999999,5.84,5.86
46997,1467,1752,96,27,9999,0,1384,0,4183,5789,4,3,1478,490,2000,0,0,73,72,38,0,0,0,0,2,2016,2224,8687,1712,0,57,40,48,38,42,22,57,52,39,76,0,0,15119,1880,0,1607,124,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.183,1.384,5.7892719999999995,5.79,5.81
47997,1467,1752,96,27,9999,0,1411,0,4183,5902,4,3,1478,490,2000,0,0,72,72,40,0,0,2,0,2,2016,2224,8854,1718,0,52,27,40,38,35,35,45,52,43,78,0,0,15119,1880,0,1607,124,1731,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.183,1.411,5.902213,5.9,5.92
48998,1467,1752,96,27,9999,0,1402,0,4183,5864,4,3,1478,490,2000,0,0,72,72,40,0,0,0,0,2,2016,2224,9324,1707,0,52,43,39,31,38,52,21,52,40,81,0,0,15119,1880,0,1607,124,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.183,1.402,5.864565999999999,5.86,5.88
49998,1467,1752,96,27,9999,0,1424,0,4183,5956,4,4,1478,490,2000,0,0,73,72,39,0,0,0,0,2,2016,2224,8952,1652,0,52,38,31,45,42,42,25,52,40,78,0,0,15119,1880,0,1607,124,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.183,1.424,5.956592,5.96,5.98
50997,1467,1752,96,27,9999,0,1424,0,4183,5956,4,4,1478,525,2000,0,0,72,72,39,0,0,2,0,2,2016,2224,9042,1675,0,54,42,45,50,44,39,45,54,35,79,0,0,15119,1880,0,1607,124,1731,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.183,1.424,5.956592,5.96,5.98
51998,1467,1752,96,27,9999,0,1438,0,4183,6015,4,4,1478,525,2000,0,0,72,72,40,0,0,0,0,2,2016,2224,9366,1697,0,56,45,45,39,38,11,56,50,48,82,0,0,15119,1880,0,1607,124,1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.183,1.438,6.015154,6.02,6.04
52998,1467,1752,96,27,9999,0,1451,0,4176,6059,4,4,1478,525,2000,0,0,71,72,42,0,0,1,0,2,2016,2224,9920,1705,0,57,52,45,40,36,52,42,57,39,82,0,0,15119,1880,0,1607,124,1731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.176,1.451,6.059376,6.06,6.08
53998,1467,1752,96,27,9999,0,1483,0,4176,6193,4,4,1478,525,2000,0,0,72,72,43,0,0,1,0,2,2016,2224,10947,1711,0,50,43,31,39,40,50,16,44,48,93,0,0,15119,1880,0,1607,124,1731,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.176,1.483,6.193008000000001,6.19,6.21
54998,1467,1752,96,27,9999,0,1500,0,4176,6268,4,4,1478,525,2000,0,0,72,72,44,0,0,2,0,2,2016,2224,10741,1693,0,52,27,45,45,27,50,52,51,40,91,0,0,15119,1880,0,1607,124,1731,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,4.176,1.5,6.264,6.26,6.28
