Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,power_voltage_in_volts,power_current_in_amps,Total_power,TP_round,EC
42995,2231,478,0,0,0,0,928,0,4192,3890,4,3,1478,490,1353,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,14,52,45,56,61,4,10,14,19,11,0,0,11093,557,0,416,53,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,4.192,0.928,3.8901760000000003,3.89,3.71
43972,2231,478,0,0,0,0,966,0,4192,4049,4,3,1478,490,1353,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,14,52,45,56,61,4,10,14,19,11,0,0,11093,557,0,416,53,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,4.192,0.966,4.049472,4.05,3.86
44972,2231,478,0,0,0,0,977,0,4211,4114,4,3,1478,490,1353,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,14,52,45,56,61,4,10,14,19,11,0,0,11093,557,0,416,53,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,4.211,0.977,4.114147,4.11,3.92
45972,2231,478,0,0,0,0,999,0,4208,4203,4,3,1478,490,1353,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,14,52,45,56,61,4,10,14,19,11,0,0,11093,557,0,416,53,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,4.208,0.999,4.203792,4.2,4.01
46972,2231,478,0,0,0,0,1089,0,4208,4582,4,3,1478,490,1353,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,14,52,45,56,61,4,10,14,19,11,0,0,11093,557,0,416,53,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,4.208,1.089,4.582512,4.58,4.37
47972,2231,478,0,0,0,0,917,0,4208,3858,4,3,1478,490,1353,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,14,52,45,56,61,4,10,14,19,11,0,0,11093,557,0,416,53,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.208,0.917,3.8587360000000004,3.86,3.68
48972,2231,478,0,0,0,0,903,0,4208,3799,4,3,1478,490,1353,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,14,52,45,56,61,4,10,14,19,11,0,0,11093,557,0,416,53,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.208,0.903,3.799824,3.8,3.62
49972,2231,478,0,0,0,0,913,0,4208,3841,4,3,1478,490,1353,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,14,52,45,56,61,4,10,14,19,11,0,0,11093,557,0,416,53,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.208,0.913,3.8419040000000004,3.84,3.66
50972,2231,478,0,0,0,0,1063,0,4208,4473,4,3,1478,490,1353,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,14,52,45,56,61,4,10,14,19,11,0,0,11093,557,0,416,53,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.208,1.063,4.473104,4.47,4.27
51972,2231,478,0,0,0,0,977,0,4208,4111,4,3,1478,490,1353,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,14,52,45,56,61,4,10,14,19,11,0,0,11093,557,0,416,53,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.208,0.977,4.111216,4.11,3.92
52973,2231,478,0,0,0,0,989,0,4208,4161,4,3,1478,490,1353,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,14,52,45,56,61,4,10,14,19,11,0,0,11093,557,0,416,53,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.208,0.989,4.1617120000000005,4.16,3.97
53972,2231,478,97,27,9999,0,933,0,4208,3926,2,2,1171,441,2000,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,95,42,39,46,37,23,9,95,10,12,0,0,11093,557,0,416,53,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.208,0.933,3.926064,3.93,3.75
54973,2231,478,97,27,9999,0,934,0,4215,3936,2,2,1171,441,2000,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,95,42,39,46,37,23,9,95,10,12,0,0,11093,557,0,416,53,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.215,0.934,3.93681,3.94,3.76
55973,2231,478,97,27,9999,0,1500,0,4215,6908,2,2,1171,441,2000,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,95,42,39,46,37,23,9,95,10,12,0,0,11093,557,0,416,53,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.215,1.5,6.3225,6.32,6.03
56982,2231,478,97,27,9999,0,1500,0,4215,6714,2,2,1171,441,2000,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,95,42,39,46,37,23,9,95,10,12,0,0,11093,557,0,416,53,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,4.215,1.5,6.3225,6.32,6.03
58010,2231,478,97,27,9999,0,1066,0,4215,4493,2,2,1171,441,2000,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,95,42,39,46,37,23,9,95,10,12,0,0,11093,557,0,416,53,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.215,1.066,4.49319,4.49,4.29
59049,2231,478,97,27,9999,0,1314,0,4215,5538,2,2,1171,441,2000,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,95,42,39,46,37,23,9,95,10,12,0,0,11093,557,0,416,53,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,4.215,1.314,5.5385100000000005,5.54,5.28
60089,2231,478,97,27,9999,0,1020,0,4215,4299,2,2,1171,441,2000,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,95,42,39,46,37,23,9,95,10,12,0,0,11093,557,0,416,53,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,4.215,1.02,4.2993,4.3,4.1
61123,2231,478,97,27,9999,0,1147,0,4215,4834,2,2,1171,441,2000,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,95,42,39,46,37,23,9,95,10,12,0,0,11093,557,0,416,53,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,4.215,1.147,4.834605,4.83,4.61
61663,2231,478,96,27,9999,0,1147,0,4215,4834,4,4,825,525,2000,0,1,1,72,0,0,0,72,0,0,0,0,65535,1613,0,47,77,83,73,87,36,41,47,25,28,0,0,11093,557,0,416,53,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,4.215,1.147,4.834605,4.83,4.61
91988,2654,328,0,0,0,0,937,0,4176,3912,4,3,1478,490,1017,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,13,47,51,48,50,13,10,9,34,10,0,0,11130,407,0,262,56,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,4.176,0.937,3.9129120000000004,3.91,3.73
92971,2654,328,0,0,0,0,937,0,4176,3912,4,3,1478,490,1017,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,13,47,51,48,50,13,10,9,34,10,0,0,11130,407,0,262,56,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,4.176,0.937,3.9129120000000004,3.91,3.73
93972,2654,328,0,0,0,0,1000,0,4176,4176,4,3,1478,490,1017,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,13,47,51,48,50,13,10,9,34,10,0,0,11130,407,0,262,56,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,4.176,1.0,4.176,4.18,3.98
94971,2654,328,0,0,0,0,979,0,4202,4113,4,3,1478,490,1017,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,13,47,51,48,50,13,10,9,34,10,0,0,11130,407,0,262,56,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,4.202,0.979,4.113758,4.11,3.92
95972,2654,328,0,0,0,0,1037,0,4202,4357,4,3,1478,490,1017,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,13,47,51,48,50,13,10,9,34,10,0,0,11130,407,0,262,56,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,4.202,1.037,4.357474,4.36,4.16
96972,2654,328,0,0,0,0,937,0,4202,3937,4,3,1478,490,1017,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,13,47,51,48,50,13,10,9,34,10,0,0,11130,407,0,262,56,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.202,0.937,3.9372740000000004,3.94,3.76
97971,2654,328,0,0,0,0,889,0,4202,3735,4,3,1478,490,1017,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,13,47,51,48,50,13,10,9,34,10,0,0,11130,407,0,262,56,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.202,0.889,3.735578,3.74,3.56
98972,2654,328,0,0,0,0,913,0,4202,3836,4,3,1478,490,1017,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,13,47,51,48,50,13,10,9,34,10,0,0,11130,407,0,262,56,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.202,0.913,3.836426,3.84,3.66
99972,2654,328,0,0,0,0,972,0,4202,4084,4,3,1478,490,1017,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,13,47,51,48,50,13,10,9,34,10,0,0,11130,407,0,262,56,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.202,0.972,4.084344,4.08,3.9
100972,2654,328,0,0,0,0,972,0,4202,4084,4,3,1478,490,1017,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,13,47,51,48,50,13,10,9,34,10,0,0,11130,407,0,262,56,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.202,0.972,4.084344,4.08,3.9
101972,2654,328,0,0,0,0,981,0,4202,4122,4,3,1478,490,1017,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,13,47,51,48,50,13,10,9,34,10,0,0,11130,407,0,262,56,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.202,0.981,4.122162,4.12,3.93
102972,2654,328,0,0,0,0,994,0,4202,4176,4,3,1478,490,1017,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,13,47,51,48,50,13,10,9,34,10,0,0,11130,407,0,262,56,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.202,0.994,4.176788,4.18,3.98
103972,2654,328,96,28,9999,0,963,0,4202,4046,2,2,1171,441,2000,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,94,42,36,28,37,25,5,94,33,12,0,0,11130,407,0,262,56,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.202,0.963,4.046526,4.05,3.86
104972,2654,328,96,28,9999,0,1290,0,4207,5427,2,2,1171,441,2000,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,94,42,36,28,37,25,5,94,33,12,0,0,11130,407,0,262,56,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.207,1.29,5.42703,5.43,5.18
105972,2654,328,96,28,9999,0,1172,0,4207,4930,2,2,1171,441,2000,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,94,42,36,28,37,25,5,94,33,12,0,0,11130,407,0,262,56,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.207,1.172,4.930604,4.93,4.7
106972,2654,328,96,28,9999,0,1172,0,4207,4930,2,2,1171,441,2000,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,94,42,36,28,37,25,5,94,33,12,0,0,11130,407,0,262,56,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.207,1.172,4.930604,4.93,4.7
107972,2654,328,96,28,9999,0,1301,0,4207,5473,4,2,1862,441,2000,0,1,3,90,19,0,39,40,7,0,1440,1584,0,946,0,95,38,37,26,41,52,61,95,19,27,0,0,11130,407,0,262,56,319,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.207,1.301,5.473306999999999,5.47,5.22
108972,2654,328,96,28,9999,0,1377,0,4207,5793,4,2,1862,441,2000,1,1,63,90,38,0,63,26,43,0,1440,1584,3099,1029,0,52,40,51,33,36,35,25,52,31,42,0,0,11130,407,0,262,56,319,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.207,1.377,5.793038999999999,5.79,5.53
