Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,power_voltage_in_volts,power_current_in_amps,Total_power,TP_round,EC
10980,2566,658,55,37,9999,0,1500,0,3718,5796,4,2,1862,441,2000,1,1,87,90,39,0,69,19,77,0,1440,1584,3616,1058,0,90,33,40,39,35,52,57,90,11,47,0,0,11171,738,0,582,65,648,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.718,1.5,5.577,5.58,5.55
11980,2566,658,55,37,9999,0,1500,0,3718,5889,4,2,1286,441,2000,1,1,90,90,39,0,85,4,25,0,1440,1584,3557,1059,0,66,36,38,42,36,35,52,66,22,44,0,0,11171,738,0,582,65,648,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.718,1.5,5.577,5.58,5.55
12981,2566,658,55,37,9999,0,1463,0,3718,5439,4,2,1382,441,2000,1,1,85,90,39,0,85,0,56,0,1440,1584,3418,1043,0,75,35,35,31,27,39,47,75,21,42,0,0,11171,738,0,582,65,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.718,1.463,5.439434,5.44,5.42
13981,2566,658,55,37,9999,0,1489,0,3718,5536,4,2,1171,441,2000,1,1,90,90,39,0,84,6,32,0,1440,1584,3471,1033,0,60,47,43,23,35,60,27,41,25,43,0,0,11171,738,0,582,65,648,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.718,1.489,5.5361020000000005,5.54,5.51
14981,2566,658,55,37,9999,0,1464,0,3718,5443,3,2,1286,441,2000,1,1,90,90,39,0,90,0,57,0,1440,1584,3520,1051,0,61,31,35,38,30,57,39,61,33,43,0,0,11171,738,0,582,65,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.718,1.464,5.4431519999999995,5.44,5.42
15981,2566,658,54,37,9999,0,1500,0,3737,5740,2,2,1382,441,2000,1,1,90,90,39,0,90,0,57,0,1440,1584,3520,1057,0,63,40,35,33,40,39,63,44,16,43,0,0,11171,738,0,582,65,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.737,1.5,5.6055,5.61,5.58
16981,2566,658,54,37,9999,0,1467,0,3737,5482,2,2,1670,441,2000,1,1,90,90,38,0,89,0,62,0,1440,1584,3769,1027,0,61,30,22,27,35,47,29,61,28,45,0,0,11171,738,0,582,65,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.737,1.467,5.482179,5.48,5.46
17981,2566,658,54,37,9999,0,1435,0,3737,5362,2,2,1171,441,2000,1,1,90,90,38,0,90,0,116,0,1440,1584,3443,1029,0,75,35,40,45,36,35,33,75,21,42,0,0,11171,738,0,582,65,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.737,1.435,5.362595000000001,5.36,5.34
18981,2566,658,54,37,9999,0,1466,0,3737,5478,2,2,1171,441,2000,1,1,90,90,39,0,90,0,116,0,1440,1584,3392,1023,0,68,36,40,40,44,39,29,68,25,42,0,0,11171,738,0,582,65,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.737,1.466,5.478442,5.48,5.45
20029,1239,2105,54,37,9999,0,1399,0,3737,5228,2,2,1171,441,2000,1,1,90,90,39,0,90,0,95,0,1440,1584,3424,1005,0,69,30,35,39,26,33,26,69,33,42,0,0,13628,2195,0,2018,71,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.737,1.399,5.228063000000001,5.23,5.2
