Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,power_voltage_in_volts,power_current_in_amps,Total_power,TP_round,EC
23980,1280,2122,48,41,9999,0,1500,0,3700,5557,2,2,1171,441,2000,1,1,90,90,43,0,89,0,216,0,1440,1584,3505,1693,318,69,42,50,39,38,35,54,69,21,51,0,0,13630,2223,0,2018,85,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,100,3.7,1.5,5.550000000000001,5.55,5.51
24981,1280,2122,48,41,9999,0,1410,0,3700,5217,2,2,1171,441,2000,1,1,90,90,43,0,90,0,33,0,1440,1584,3264,1098,62,63,12,17,35,22,55,36,63,15,44,0,0,13630,2223,0,2018,85,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,100,3.7,1.41,5.217,5.22,5.18
25981,1280,2122,48,41,9999,0,1411,0,3715,5241,2,2,1171,441,2000,1,1,90,90,43,0,90,0,34,0,1440,1584,3383,1033,0,57,36,31,35,28,50,57,52,23,42,0,0,13630,2223,0,2018,85,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.715,1.411,5.241865,5.24,5.2
26981,1280,2122,48,41,9999,0,1434,0,3715,5327,2,2,1171,441,2000,1,1,90,90,44,0,90,0,31,0,1440,1584,3361,1021,0,78,25,33,26,7,35,39,78,23,41,0,0,13630,2223,0,2018,85,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.715,1.434,5.32731,5.33,5.29
27982,1280,2122,48,41,9999,0,1500,0,3715,5609,2,2,1171,441,2000,1,1,90,90,44,0,90,0,56,0,1440,1584,3268,1027,0,78,22,36,22,30,39,42,78,19,41,0,0,13630,2223,0,2018,85,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.715,1.5,5.5725,5.57,5.53
28981,1280,2122,48,41,9999,0,1441,0,3715,5353,2,2,1171,441,2000,1,1,90,90,43,0,90,0,62,0,1440,1584,3463,1022,0,66,25,27,26,25,41,50,66,15,42,0,0,13630,2223,0,2018,85,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.715,1.441,5.353315,5.35,5.31
29981,1280,2122,48,41,9999,0,1436,0,3715,5334,2,2,1171,441,2000,1,1,90,90,43,0,90,0,86,0,1440,1584,3209,1022,0,64,25,31,26,27,55,35,64,19,40,0,0,13630,2223,0,2018,85,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.715,1.436,5.334739999999999,5.33,5.3
30981,1280,2122,48,41,9999,0,1426,0,3715,5297,2,2,1171,441,2000,1,1,90,90,43,0,90,0,61,0,1440,1584,3201,1018,0,66,39,22,31,22,33,47,66,19,40,0,0,13630,2223,0,2018,85,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.715,1.426,5.29759,5.3,5.26
31981,1280,2122,48,41,9999,0,1452,0,3715,5394,2,2,1171,441,2000,1,1,90,90,43,0,90,0,31,0,1440,1584,3403,1025,0,68,39,38,26,35,35,52,68,19,42,0,0,13630,2223,0,2018,85,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.715,1.452,5.3941799999999995,5.39,5.36
32981,1280,2122,48,41,9999,0,1500,0,3715,5587,3,2,1171,441,2000,1,1,90,90,42,0,90,0,20,0,1440,1584,3584,1001,0,66,33,22,41,43,33,42,66,23,43,0,0,13630,2223,0,2018,85,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.715,1.5,5.5725,5.57,5.53
33981,1280,2122,48,41,9999,0,1458,0,3715,5416,2,2,1382,441,2000,1,1,90,90,43,0,90,0,43,0,1440,1584,3402,1015,0,68,39,29,38,48,47,50,68,19,41,0,0,13630,2223,0,2018,85,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.715,1.458,5.4164699999999995,5.42,5.38
34981,1280,2122,48,41,9999,0,1479,0,3715,5494,2,2,1171,441,2000,1,1,90,90,44,0,90,0,137,0,1440,1584,3278,1013,0,63,38,35,30,37,33,50,63,16,40,0,0,13630,2223,0,2018,85,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.715,1.479,5.494485,5.49,5.46
35982,1280,2122,48,41,9999,0,1500,0,3710,6247,2,2,1171,441,2000,1,1,90,90,44,0,90,0,14,0,1440,1584,3748,1560,315,80,66,64,50,71,55,61,80,11,47,0,0,13630,2223,0,2018,85,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,100,3.71,1.5,5.5649999999999995,5.56,5.53
36982,1280,2122,48,41,9999,0,1500,0,3710,6596,2,2,1171,441,2000,1,1,90,90,43,0,90,0,16,0,1440,1584,3419,1702,318,77,68,73,78,77,57,66,77,28,50,0,0,13630,2223,0,2018,85,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,100,3.71,1.5,5.5649999999999995,5.56,5.53
37981,1280,2122,48,41,9999,0,1500,0,3710,6043,2,2,1171,441,2000,1,1,90,90,43,0,89,0,9,0,1440,1584,3370,1683,322,72,50,50,44,47,25,44,72,33,50,0,0,13630,2223,0,2018,85,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,100,3.71,1.5,5.5649999999999995,5.56,5.53
38982,1280,2122,48,41,9999,0,1500,0,3710,5958,2,2,1171,441,2000,1,1,90,90,44,0,90,0,12,0,1440,1584,3380,1694,315,71,47,50,50,50,47,54,71,21,50,0,0,13630,2223,0,2018,85,2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,100,3.71,1.5,5.5649999999999995,5.56,5.53
40042,1313,2124,48,41,9999,0,1500,0,3710,5839,2,2,1171,441,2000,1,1,90,90,43,0,90,0,16,0,1440,1584,3405,1685,315,77,44,50,52,56,35,42,77,19,51,0,0,13630,2225,0,2020,85,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,100,3.71,1.5,5.5649999999999995,5.56,5.53
40982,1313,2124,48,41,9999,0,1500,0,3710,5820,2,2,1171,441,2000,1,1,90,90,44,0,90,0,6,0,1440,1584,3419,1688,315,63,52,56,44,44,39,63,52,19,51,0,0,13630,2225,0,2020,85,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,100,3.71,1.5,5.5649999999999995,5.56,5.53
41982,1313,2124,48,41,9999,0,1499,0,3710,5561,2,2,1171,441,2000,1,1,90,90,43,0,90,0,120,0,1440,1584,3498,1019,0,68,21,43,41,33,35,50,68,15,42,0,0,13630,2225,0,2020,85,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.71,1.499,5.5612900000000005,5.56,5.52
42982,1313,2124,48,41,9999,0,1500,0,3710,5717,2,2,1171,441,2000,1,1,90,90,43,0,90,0,109,0,1440,1584,3315,1023,0,69,36,31,34,33,50,47,69,25,41,0,0,13630,2225,0,2020,85,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.71,1.5,5.5649999999999995,5.56,5.53
43982,1313,2124,48,41,9999,0,1492,0,3710,5535,2,2,1171,441,2000,1,1,90,90,44,0,90,0,83,0,1440,1584,3258,1032,0,71,26,52,38,33,35,47,71,23,40,0,0,13630,2225,0,2020,85,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.71,1.492,5.53532,5.54,5.5
44982,1313,2124,48,41,9999,0,1500,0,3710,5709,2,2,1171,441,2000,1,1,90,90,43,0,89,0,13,0,1440,1584,3202,1032,0,69,43,29,33,39,52,50,69,21,40,0,0,13630,2225,0,2020,85,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.71,1.5,5.5649999999999995,5.56,5.53
45982,1313,2124,48,41,9999,0,1500,0,3706,5618,2,2,1171,441,2000,1,1,90,90,43,0,90,0,50,0,1440,1584,3359,1023,0,73,41,36,34,36,42,42,73,25,41,0,0,13630,2225,0,2020,85,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.706,1.5,5.559,5.56,5.52
46983,1313,2124,48,41,9999,0,1500,0,3706,5584,2,2,1171,441,2000,1,1,90,90,43,0,90,0,106,0,1440,1584,3522,1012,0,60,33,42,37,26,37,60,44,15,43,0,0,13630,2225,0,2020,85,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.706,1.5,5.559,5.56,5.52
47983,1313,2124,48,41,9999,0,1500,0,3706,5733,2,2,1171,441,2000,1,1,90,90,43,0,90,0,13,0,1440,1584,3558,1023,0,72,36,35,43,30,47,52,72,11,43,0,0,13630,2225,0,2020,85,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.706,1.5,5.559,5.56,5.52
48983,1313,2124,48,41,9999,0,1493,0,3706,5533,2,2,1171,441,2000,1,1,90,90,43,0,90,0,6,0,1440,1584,3524,1037,0,57,33,35,25,39,57,31,57,19,43,0,0,13630,2225,0,2020,85,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.706,1.493,5.5330580000000005,5.53,5.49
49982,1313,2124,48,41,9999,0,1500,0,3706,5870,2,2,1171,441,2000,1,1,90,90,43,0,90,0,185,0,1440,1584,3247,1026,0,76,35,31,33,39,35,37,76,27,40,0,0,13630,2225,0,2020,85,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.706,1.5,5.559,5.56,5.52
50982,1313,2124,48,41,9999,0,1500,0,3706,5785,3,2,1171,441,2000,1,1,90,90,44,0,90,0,31,0,1440,1584,3238,1035,0,94,38,33,26,22,63,84,94,15,40,0,0,13630,2225,0,2020,85,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.706,1.5,5.559,5.56,5.52
51983,1313,2124,48,41,9999,0,1500,0,3706,5696,3,2,1382,441,2000,1,1,90,90,44,0,90,0,22,0,1440,1584,3478,1006,0,69,26,38,26,25,40,45,69,19,43,0,0,13630,2225,0,2020,85,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.706,1.5,5.559,5.56,5.52
52983,1313,2124,48,41,9999,0,1500,0,3706,5603,2,2,1382,441,2000,1,1,90,90,43,0,90,0,21,0,1440,1584,3442,1031,0,54,39,31,31,30,41,42,54,19,41,0,0,13630,2225,0,2020,85,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.706,1.5,5.559,5.56,5.52
53982,1313,2124,48,41,9999,0,1481,0,3706,5488,2,2,1171,441,2000,1,1,90,90,43,0,90,0,14,0,1440,1584,3413,1025,0,57,23,35,39,30,36,57,57,23,42,0,0,13630,2225,0,2020,85,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.706,1.481,5.488586000000001,5.49,5.45
54983,1313,2124,48,41,9999,0,1481,0,3706,5488,2,2,1171,441,1804,1,1,90,90,44,0,90,0,39,0,1440,1584,3264,1022,0,66,18,35,35,25,39,50,66,23,41,0,0,13630,2225,0,2020,85,2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.706,1.481,5.488586000000001,5.49,5.45
