Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,power_voltage_in_volts,power_current_in_amps,Total_power,TP_round,EC
10950,2488,313,45,38,9999,0,1396,0,3711,5180,4,3,1478,490,2000,0,0,72,72,30,0,0,0,0,0,1440,1584,1075,1238,291,44,25,38,43,22,33,36,44,23,5,0,0,12132,401,0,219,73,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,100,3.711,1.396,5.180555999999999,5.18,5.19
11950,2488,313,45,38,9999,0,1406,0,3711,5217,4,3,1478,490,2000,0,0,43,72,29,0,0,72,0,0,1440,1584,11340,1173,280,69,33,39,35,31,19,19,69,15,14,0,0,12132,401,0,219,73,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,100,3.711,1.406,5.2176659999999995,5.22,5.23
12950,2488,313,45,38,9999,0,1249,0,3711,4635,4,4,1478,490,2000,0,0,26,72,59,2,43,54,0,0,1440,1584,4162,1178,273,94,35,33,30,18,94,43,17,15,41,0,0,12132,401,0,219,73,292,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,100,3.711,1.249,4.635039,4.64,4.65
13950,2488,313,45,38,9999,0,1335,0,3711,4954,4,3,1478,525,2000,0,0,61,72,53,0,61,13,0,0,1440,1584,7092,1211,276,39,39,44,35,45,23,36,39,28,41,0,0,12132,401,0,219,73,292,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,100,3.711,1.335,4.954185,4.95,4.97
14951,2488,313,45,38,9999,0,1379,0,3711,5117,4,3,1478,490,1804,0,0,51,72,54,0,54,22,0,0,1440,1584,6081,678,0,25,36,25,27,23,15,14,25,15,48,0,0,12132,401,0,219,73,292,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.711,1.379,5.117469,5.12,5.13
15951,2488,313,45,38,9999,0,1422,0,3711,5277,4,3,1478,490,1804,0,0,71,72,48,0,47,0,0,0,1440,1584,7376,848,0,31,19,25,31,25,30,31,31,5,60,0,0,12132,401,0,219,73,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.711,1.422,5.277042,5.28,5.29
16951,2488,313,45,38,9999,0,1413,0,3711,5243,4,3,1478,490,1804,0,0,71,72,38,0,0,0,0,0,1440,1584,7425,859,0,35,36,19,31,21,30,21,35,25,61,0,0,12132,401,0,219,73,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.711,1.413,5.243643,5.24,5.26
17951,2488,313,45,38,9999,0,1500,0,3711,5566,4,3,1478,490,1804,0,0,72,72,40,0,0,2,0,0,1440,1584,7505,862,0,33,31,26,31,34,33,23,31,31,61,0,0,12132,401,0,219,73,292,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.711,1.5,5.5665,5.57,5.58
18951,2488,313,45,38,9999,0,1307,0,3716,4856,4,3,1478,490,1804,0,0,72,72,38,0,0,0,0,0,1440,1584,7644,870,0,28,25,35,23,19,19,28,25,15,62,0,0,12132,401,0,219,73,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.716,1.307,4.856812,4.86,4.87
19985,1415,1687,45,38,9999,0,1128,0,3716,4191,4,3,1478,490,2000,0,0,67,72,38,1,0,0,0,0,1440,1584,867,688,0,75,38,36,33,22,41,60,75,22,14,0,0,13377,1770,0,1582,84,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.716,1.128,4.191648,4.19,4.2
20952,1415,1687,45,38,9999,0,1145,0,3727,4267,4,3,1478,490,2000,0,0,66,72,32,0,9,12,0,0,1440,1584,852,697,0,100,30,28,35,15,43,15,100,15,13,0,0,13377,1770,0,1582,84,1667,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.727,1.145,4.267415,4.27,4.28
21952,1415,1687,45,38,9999,0,959,0,3727,3574,4,3,1478,490,2000,0,0,72,72,30,0,0,1,0,0,1440,1584,1000,681,0,52,36,23,38,27,36,42,52,23,13,0,0,13377,1770,0,1582,84,1667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.727,0.959,3.5741929999999997,3.57,3.58
22952,1415,1687,45,38,9999,0,1156,0,3727,4308,4,3,1478,490,2000,0,0,72,72,29,0,0,0,0,0,1440,1584,906,695,0,31,28,17,33,25,26,14,31,30,12,0,0,13377,1770,0,1582,84,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.727,1.156,4.308412,4.31,4.32
23953,1415,1687,45,38,9999,0,1107,0,3727,4125,4,3,1478,490,1017,0,0,71,72,28,0,0,1,0,0,1440,1584,902,697,0,90,28,12,37,15,90,13,9,19,5,0,0,13377,1770,0,1582,84,1667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.727,1.107,4.125789,4.13,4.14
24952,1415,1687,45,38,9999,0,1500,0,3727,5918,4,3,1478,490,1017,0,0,5,72,27,0,0,62,0,0,1440,1584,3291,699,0,52,26,26,23,11,36,52,22,16,7,0,0,13377,1770,0,1582,84,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.727,1.5,5.5905,5.59,5.61
25952,1415,1687,45,38,9999,0,1500,0,3727,5739,4,4,1478,490,1353,0,0,41,72,49,0,21,60,0,0,1440,1584,6942,1021,0,39,22,30,26,21,27,30,39,23,65,0,0,13377,1770,0,1582,84,1667,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.727,1.5,5.5905,5.59,5.61
26952,1415,1687,45,38,9999,0,1500,0,3727,5929,4,3,1478,525,1804,0,0,73,72,53,0,43,0,0,0,1440,1584,7915,1039,0,41,25,31,26,36,15,11,41,27,63,0,0,13377,1770,0,1582,84,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.727,1.5,5.5905,5.59,5.61
27953,1415,1687,45,38,9999,0,1500,0,3727,6224,4,3,1478,490,1804,0,0,71,72,42,0,35,0,0,0,1440,1584,8413,1038,0,35,37,34,34,19,33,10,35,22,70,0,0,13377,1770,0,1582,84,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.727,1.5,5.5905,5.59,5.61
28953,1415,1687,45,38,9999,0,1500,0,3727,6086,4,3,1478,490,1804,0,0,72,72,41,0,0,0,0,0,1440,1584,9660,1077,0,42,33,28,21,25,30,22,42,22,78,0,0,13377,1770,0,1582,84,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.727,1.5,5.5905,5.59,5.61
29954,1415,1687,45,38,9999,0,1500,0,3727,6030,4,3,1478,490,1804,0,0,72,72,40,0,0,0,0,0,1440,1584,8572,1042,0,35,21,31,23,15,34,15,35,22,69,0,0,13377,1770,0,1582,84,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.727,1.5,5.5905,5.59,5.61
30953,1415,1687,45,38,9999,0,1500,0,3692,5770,4,3,1478,490,1804,0,0,72,72,39,0,1,2,0,0,1440,1584,8230,1041,0,33,28,26,23,39,30,10,33,29,67,0,0,13377,1770,0,1582,84,1667,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.692,1.5,5.538,5.54,5.55
31953,1415,1687,44,38,9999,0,1500,0,3692,5933,4,3,1478,490,1804,0,0,72,72,39,0,0,0,0,0,1440,1584,8121,1027,0,33,39,35,35,40,19,33,21,27,66,0,0,13377,1770,0,1582,84,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.692,1.5,5.538,5.54,5.55
32953,1415,1687,44,38,9999,0,1500,0,3692,5549,4,3,1478,490,2000,0,0,72,72,38,0,0,1,0,0,1440,1584,8293,1009,0,36,21,30,35,27,14,22,36,19,67,0,0,13377,1770,0,1582,84,1667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.692,1.5,5.538,5.54,5.55
33953,1415,1687,44,38,9999,0,1153,0,3692,4256,4,3,1478,490,2000,0,0,72,72,38,0,0,0,0,0,1440,1584,7979,1019,0,30,25,30,28,25,30,27,23,23,66,0,0,13377,1770,0,1582,84,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.692,1.153,4.256876,4.26,4.27
34953,1415,1687,44,38,9999,0,1374,0,3692,5072,4,3,1478,490,2000,0,0,32,72,37,0,0,14,0,0,1440,1584,23227,692,0,100,34,25,25,30,0,4,100,27,9,0,0,13377,1770,0,1582,84,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.692,1.374,5.072808,5.07,5.09
35953,1415,1687,44,38,9999,0,1240,0,3692,4578,4,3,1478,490,2000,0,0,30,72,50,0,7,64,0,0,1440,1584,3213,958,0,63,15,39,28,25,19,29,63,19,22,0,0,13377,1770,0,1582,84,1667,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.692,1.24,4.57808,4.58,4.59
36953,1415,1687,44,38,9999,0,1215,0,3692,4485,4,3,1478,490,1804,0,0,67,72,51,0,47,28,0,0,1440,1584,4047,950,0,26,26,33,27,22,19,16,26,0,37,0,0,13377,1770,0,1582,84,1667,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.692,1.215,4.48578,4.49,4.5
37953,1415,1687,44,38,9999,0,1253,0,3692,4626,4,3,1478,490,1804,0,0,71,72,42,0,125,0,0,0,1440,1584,4190,911,0,22,28,23,26,22,14,15,22,10,38,0,0,13377,1770,0,1582,84,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.692,1.253,4.626075999999999,4.63,4.64
38954,1415,1687,44,38,9999,0,1225,0,3692,4522,4,3,1478,490,1804,0,0,72,72,35,0,0,0,0,0,1440,1584,4481,915,0,30,28,16,27,28,27,14,30,19,40,0,0,13377,1770,0,1582,84,1667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.692,1.225,4.5227,4.52,4.54
39996,1025,2113,44,38,9999,0,1105,0,3692,4079,4,3,1478,490,2000,0,0,72,72,34,0,0,0,0,0,1440,1584,4492,913,0,100,39,34,25,33,4,0,100,19,7,0,0,13883,2200,0,2003,87,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.692,1.105,4.0796600000000005,4.08,4.09
40954,1025,2113,44,38,9999,0,1359,0,3724,5060,4,3,1478,490,2000,0,0,17,72,48,0,0,28,0,0,1440,1584,4205,777,0,30,34,43,28,31,30,26,22,19,32,0,0,13883,2200,0,2003,87,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.724,1.359,5.060916000000001,5.06,5.08
41954,1025,2113,44,38,9999,0,1500,0,3724,5883,4,4,1478,490,2000,0,0,69,72,53,0,48,33,0,0,1440,1584,5496,1005,0,26,31,31,22,25,26,17,23,25,62,0,0,13883,2200,0,2003,87,2090,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.724,1.5,5.586,5.59,5.6
42953,1025,2113,44,38,9999,0,1500,0,3724,5697,4,3,1478,525,1555,0,0,72,72,55,0,69,3,0,0,1440,1584,8042,1028,0,40,34,30,25,15,19,40,16,28,67,0,0,13883,2200,0,2003,87,2090,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.724,1.5,5.586,5.59,5.6
43954,1025,2113,44,38,9999,0,1500,0,3724,5805,4,3,1478,490,1555,0,0,71,72,43,0,50,0,0,0,1440,1584,8269,1040,0,35,39,21,21,23,19,22,35,11,67,0,0,13883,2200,0,2003,87,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.724,1.5,5.586,5.59,5.6
44954,1025,2113,44,38,9999,0,1437,0,3724,5351,4,3,1478,490,1804,0,0,69,72,41,0,0,0,0,0,1440,1584,7812,815,0,33,31,16,28,19,23,33,30,21,61,0,0,13883,2200,0,2003,87,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.724,1.437,5.351388000000001,5.35,5.37
45954,1025,2113,44,38,9999,0,1500,0,3724,6036,4,4,1478,490,1804,0,0,66,72,44,0,9,4,0,0,1440,1584,10993,778,0,36,12,26,25,28,21,36,26,30,66,0,0,13883,2200,0,2003,87,2090,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.724,1.5,5.586,5.59,5.6
46954,1025,2113,44,38,9999,0,1500,0,3724,6170,4,4,1478,525,1804,0,0,72,72,43,0,25,9,0,0,1440,1584,10132,807,0,43,28,26,39,27,27,30,43,33,81,0,0,13883,2200,0,2003,87,2090,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.724,1.5,5.586,5.59,5.6
47954,1025,2113,44,38,9999,0,1500,0,3724,6252,4,4,1478,525,1804,0,0,72,72,41,0,0,0,0,0,1440,1584,10269,1029,273,42,31,28,27,19,23,30,42,15,84,0,0,13883,2200,0,2003,87,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,100,3.724,1.5,5.586,5.59,5.6
48954,1025,2113,44,38,9999,0,1500,0,3724,6509,4,4,1478,525,1804,0,0,72,72,41,0,0,0,0,0,1440,1584,10483,985,0,31,31,37,16,25,31,30,31,19,83,0,0,13883,2200,0,2003,87,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.724,1.5,5.586,5.59,5.6
49954,1025,2113,44,38,9999,0,1500,0,3724,6252,4,4,1478,525,1804,0,0,72,72,40,0,0,0,0,0,1440,1584,10474,997,0,43,30,22,30,25,39,33,43,23,83,0,0,13883,2200,0,2003,87,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.724,1.5,5.586,5.59,5.6
50955,1025,2113,44,38,9999,0,1500,0,3681,6485,4,4,1478,525,1804,0,0,73,72,40,0,0,0,0,0,1440,1584,12328,985,0,35,34,23,16,26,27,35,31,19,92,0,0,13883,2200,0,2003,87,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.681,1.5,5.5215,5.52,5.54
51955,1025,2113,44,38,9999,0,1500,0,3681,7001,4,4,1478,525,1804,0,0,66,72,52,0,16,13,0,0,1440,1584,11849,978,0,40,36,38,27,39,30,40,29,27,97,0,0,13883,2200,0,2003,87,2090,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.681,1.5,5.5215,5.52,5.54
52955,1025,2113,44,38,9999,0,1500,0,3679,6213,4,4,1478,525,1804,0,0,66,72,52,0,53,9,0,0,1440,1584,11269,1004,0,39,28,33,21,31,34,27,39,19,90,0,0,13883,2200,0,2003,87,2090,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.679,1.5,5.5184999999999995,5.52,5.53
53955,1025,2113,44,38,9999,0,1500,0,3679,6441,4,4,1478,525,1804,0,0,71,72,52,0,58,0,0,0,1440,1584,10299,1033,0,35,30,25,28,27,23,21,35,26,82,0,0,13883,2200,0,2003,87,2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.679,1.5,5.5184999999999995,5.52,5.53
54955,1025,2113,44,38,9999,0,1500,0,3679,6302,4,4,1478,525,1804,0,0,71,72,47,0,1,2,0,0,1440,1584,10459,1040,0,45,28,36,28,28,33,45,42,27,84,0,0,13883,2200,0,2003,87,2090,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.679,1.5,5.5184999999999995,5.52,5.53
