Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,power_voltage_in_volts,power_current_in_amps,Total_power,TP_round,EC
949,2264,400,0,0,0,0,1093,0,3999,4370,4,3,710,490,1353,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,18,41,38,52,50,18,14,14,19,22,0,0,12118,484,0,308,75,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999,1.093,4.370907,4.37,4.39
1950,2264,400,79,32,9999,0,1357,0,3999,5426,2,2,710,441,2000,1,0,0,72,0,0,0,0,0,0,0,0,0,0,0,52,47,54,55,47,52,33,48,31,20,0,0,12118,484,0,308,75,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999,1.357,5.426643,5.43,5.44
2950,2264,400,79,32,9999,0,977,0,3993,3901,4,3,1958,490,2000,0,0,1,72,0,0,0,72,0,0,0,0,0,1484,290,56,64,52,58,66,29,43,56,41,23,0,0,12118,484,0,308,75,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,3.993,0.977,3.9011609999999997,3.9,3.91
3950,2264,400,79,31,9999,0,981,0,3993,3917,4,3,710,490,1353,0,0,67,72,35,2,2,32,0,0,1440,1584,936,1225,288,36,42,38,38,54,28,17,36,30,21,0,0,12118,484,0,308,75,383,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,288,100,3.993,0.981,3.9171329999999998,3.92,3.93
4951,2264,400,79,31,9999,0,956,0,3993,3817,4,3,710,490,1804,0,0,72,72,36,0,0,0,0,0,1440,1584,1177,1233,287,38,39,38,39,39,38,27,31,30,21,0,0,12118,484,0,308,75,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,287,100,3.993,0.956,3.8173079999999997,3.82,3.83
5950,2264,400,79,31,9999,0,931,0,3993,3717,4,3,710,490,1804,0,0,72,72,31,0,0,0,0,0,1440,1584,1153,1235,296,27,39,41,50,38,22,27,26,19,21,0,0,12118,484,0,308,75,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,296,100,3.993,0.931,3.717483,3.72,3.73
6950,2264,400,79,31,9999,0,986,0,3993,3937,4,3,710,490,1804,0,0,72,72,30,0,0,0,0,0,1440,1584,1144,1232,287,38,50,44,47,60,36,38,23,15,21,0,0,12118,484,0,308,75,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,287,100,3.993,0.986,3.9370979999999998,3.94,3.95
7950,2264,400,79,31,9999,0,958,0,3993,3825,4,3,710,490,1804,0,0,72,72,29,0,0,0,0,0,1440,1584,1120,1231,284,33,40,36,42,40,22,30,33,14,21,0,0,12118,484,0,308,75,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,100,3.993,0.958,3.8252939999999995,3.83,3.84
8951,2264,400,79,31,9999,0,1064,0,3993,4248,4,3,710,490,1804,0,0,72,72,28,0,0,0,0,0,1440,1584,1156,1243,291,33,35,35,34,35,30,33,21,19,21,0,0,12118,484,0,308,75,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,100,3.993,1.064,4.248552,4.25,4.26
9950,2264,400,79,31,9999,0,1344,0,3993,5366,4,3,710,490,1804,0,0,72,72,28,0,0,0,0,0,1440,1584,1144,1236,281,39,46,38,43,33,27,28,39,22,21,0,0,12118,484,0,308,75,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,100,3.993,1.344,5.366592,5.37,5.38
10950,2264,400,79,31,9999,0,1349,0,3993,5386,4,3,1478,490,2000,0,0,72,72,28,0,0,0,0,0,1440,1584,1144,1234,293,58,45,47,45,48,42,11,58,33,12,0,0,12118,484,0,308,75,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,100,3.993,1.349,5.386557,5.39,5.4
11950,2264,400,79,31,9999,0,1265,0,3993,5051,4,3,2419,490,2000,0,0,43,72,28,0,0,72,0,0,1440,1584,2642,1237,282,60,45,42,45,38,60,14,28,19,17,0,0,12118,484,0,308,75,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,100,3.993,1.265,5.051144999999999,5.05,5.07
12950,2264,400,79,31,9999,0,1221,0,3997,4880,4,4,2419,525,2000,0,0,27,72,59,1,41,51,0,0,1440,1584,3334,1178,277,100,39,44,40,36,100,90,76,5,48,0,0,12118,484,0,308,75,383,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,100,3.997,1.221,4.880337,4.88,4.9
13950,2264,400,79,31,9999,0,1266,0,3997,5060,4,3,1478,490,1804,0,0,59,72,54,0,55,15,0,0,1440,1584,5932,1224,287,31,35,47,43,45,19,27,31,25,48,0,0,12118,484,0,308,75,383,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,100,3.997,1.266,5.060202,5.06,5.08
14952,2264,400,79,31,9999,0,1303,0,3997,5208,4,3,1478,490,1804,0,0,52,72,54,0,54,21,0,0,1440,1584,5671,1230,290,27,27,41,30,39,14,26,27,22,54,0,0,12118,484,0,308,75,383,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,100,3.997,1.303,5.208091,5.21,5.23
15951,2264,400,79,31,9999,0,1292,0,3997,5164,4,3,1478,490,1804,0,0,71,72,48,0,46,0,0,0,1440,1584,7158,1349,295,33,33,42,39,33,33,25,30,11,65,0,0,12118,484,0,308,75,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,100,3.997,1.292,5.164124,5.16,5.18
16951,2264,400,79,31,9999,0,1361,0,3997,5439,4,3,1478,490,2000,0,0,72,72,38,0,0,0,0,0,1440,1584,7003,1318,281,31,38,41,39,36,22,31,16,15,64,0,0,12118,484,0,308,75,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,100,3.997,1.361,5.4399169999999994,5.44,5.46
17951,2264,400,79,31,9999,0,1364,0,3997,5451,4,3,1478,490,2000,0,0,73,72,39,0,0,0,0,0,1440,1584,7521,1366,277,33,35,39,31,36,31,21,33,5,66,0,0,12118,484,0,308,75,383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,100,3.997,1.364,5.451908,5.45,5.47
18951,2264,400,79,31,9999,0,1339,0,3997,5351,4,3,1478,490,2000,0,0,71,72,38,0,5,2,0,0,1440,1584,7556,1349,297,43,35,39,38,31,19,28,43,30,68,0,0,12118,484,0,308,75,383,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,100,3.997,1.339,5.351983,5.35,5.37
19981,883,1435,79,31,9999,0,1500,0,3997,6794,4,3,1478,490,2000,0,0,72,72,39,0,0,0,0,0,1440,1584,7662,1353,285,30,45,45,31,36,30,30,30,19,69,0,0,13404,1526,0,1325,90,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,100,3.997,1.5,5.9955,6.0,6.02
20951,883,1435,79,31,9999,0,1259,0,3997,5032,4,3,1478,490,2000,0,0,72,72,38,0,0,0,0,0,1440,1584,7949,1370,307,38,40,39,40,38,30,25,38,11,70,0,0,13404,1526,0,1325,90,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,100,3.997,1.259,5.032222999999999,5.03,5.05
21951,883,1435,79,31,9999,0,1104,0,4004,4420,4,3,1478,490,2000,0,0,63,72,38,0,1,6,0,0,1440,1584,737,1237,270,81,54,58,42,50,61,52,81,42,20,0,0,13404,1526,0,1325,90,1415,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,100,4.004,1.104,4.4204159999999995,4.42,4.44
22952,883,1435,79,31,9999,0,1160,0,4004,4644,4,3,1478,490,2000,0,0,71,72,31,0,6,5,0,0,1440,1584,899,1244,283,77,38,45,42,33,23,23,77,15,20,0,0,13404,1526,0,1325,90,1415,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,100,4.004,1.16,4.644639999999999,4.64,4.66
23951,883,1435,79,31,9999,0,1070,0,4004,4284,4,3,1478,490,2000,0,0,72,72,30,0,0,0,0,0,1440,1584,988,1229,285,77,38,47,39,38,47,31,77,38,20,0,0,13404,1526,0,1325,90,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,100,4.004,1.07,4.28428,4.28,4.3
24952,883,1435,79,31,9999,0,1053,0,4004,4216,4,3,1478,490,2000,0,0,71,72,29,0,0,1,0,0,1440,1584,879,1253,289,23,30,40,18,33,19,10,23,10,19,0,0,13404,1526,0,1325,90,1415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,100,4.004,1.053,4.216212,4.22,4.23
25952,883,1435,79,31,9999,0,1104,0,4004,4420,4,3,1478,490,2000,0,0,71,72,29,0,0,1,0,0,1440,1584,879,1255,288,90,31,38,30,39,5,10,90,15,12,0,0,13404,1526,0,1325,90,1415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,100,4.004,1.104,4.4204159999999995,4.42,4.44
26952,883,1435,79,31,9999,0,1500,0,4004,6018,4,3,1478,490,1804,0,0,65,72,29,0,0,72,0,0,1440,1584,62749,1357,292,42,43,40,45,39,23,25,42,11,30,0,0,13404,1526,0,1325,90,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,100,4.004,1.5,6.005999999999999,6.01,6.03
27953,883,1435,79,31,9999,0,1500,0,4004,6678,4,4,1478,525,2000,0,0,37,72,51,0,25,53,0,0,1440,1584,5795,1429,299,45,33,39,38,26,16,27,45,25,70,0,0,13404,1526,0,1325,90,1415,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,100,4.004,1.5,6.005999999999999,6.01,6.03
28953,883,1435,79,31,9999,0,1500,0,4004,6118,4,4,1478,525,2000,0,0,73,72,50,0,37,0,0,0,1440,1584,7744,1440,307,39,48,47,36,48,30,23,39,27,70,0,0,13404,1526,0,1325,90,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,100,4.004,1.5,6.005999999999999,6.01,6.03
29952,883,1435,79,31,9999,0,1500,0,4004,6334,4,4,1478,525,2000,0,0,71,72,46,0,48,2,0,0,1440,1584,8557,1453,301,43,38,47,43,39,15,19,43,11,76,0,0,13404,1526,0,1325,90,1415,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,100,4.004,1.5,6.005999999999999,6.01,6.03
30952,883,1435,79,31,9999,0,1500,0,4004,6234,4,4,1478,525,2000,0,0,72,72,40,0,0,0,0,0,1440,1584,8439,1440,300,27,42,39,35,42,23,15,27,15,74,0,0,13404,1526,0,1325,90,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,100,4.004,1.5,6.005999999999999,6.01,6.03
31952,883,1435,79,31,9999,0,1475,0,4004,5905,4,4,1478,525,2000,0,0,72,72,40,0,0,0,0,0,1440,1584,7803,1441,307,35,40,39,43,50,10,35,26,16,71,0,0,13404,1526,0,1325,90,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,100,4.004,1.475,5.9059,5.91,5.93
32952,883,1435,79,31,9999,0,1500,0,3971,6016,4,3,1478,490,2000,0,0,72,72,39,0,0,1,0,0,1440,1584,8525,1484,328,47,39,38,45,45,19,23,47,23,76,0,0,13404,1526,0,1325,90,1415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,100,3.971,1.5,5.9565,5.96,5.98
33952,883,1435,79,31,9999,0,1150,0,3971,4566,4,3,1478,490,2000,0,0,71,72,39,0,0,2,0,0,1440,1584,8067,1488,313,35,38,38,42,41,22,35,25,19,73,0,0,13404,1526,0,1325,90,1415,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,100,3.971,1.15,4.56665,4.57,4.58
34952,883,1435,79,31,9999,0,1219,0,3971,4840,4,3,1478,490,2000,0,0,53,72,39,0,0,4,0,0,1440,1584,53708,1241,290,85,38,43,35,35,10,13,85,26,16,0,0,13404,1526,0,1325,90,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,100,3.971,1.219,4.840649000000001,4.84,4.86
35953,883,1435,79,31,9999,0,1182,0,3971,4693,4,3,1478,490,1555,0,0,31,72,51,0,6,64,0,0,1440,1584,2806,1445,299,57,39,31,43,40,31,30,57,5,30,0,0,13404,1526,0,1325,90,1415,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,100,3.971,1.182,4.693722,4.69,4.71
36952,883,1435,79,31,9999,0,1208,0,3971,4796,4,3,1478,490,2000,0,0,66,72,52,0,38,38,0,0,1440,1584,1851,1445,295,16,33,45,22,33,14,5,16,30,45,0,0,13404,1526,0,1325,90,1415,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,100,3.971,1.208,4.796968,4.8,4.81
37953,883,1435,79,31,9999,0,1296,0,3971,5146,4,3,1478,490,2000,0,0,71,72,41,0,131,0,0,0,1440,1584,4203,1400,300,28,45,42,33,42,15,10,28,33,45,0,0,13404,1526,0,1325,90,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,100,3.971,1.296,5.146416,5.15,5.16
38953,883,1435,79,31,9999,0,1175,0,3971,4665,4,3,1478,490,2000,0,0,72,72,35,0,0,0,0,0,1440,1584,4488,1412,296,23,31,38,30,33,10,10,23,15,45,0,0,13404,1526,0,1325,90,1415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,100,3.971,1.175,4.6659250000000005,4.67,4.68
39993,647,2094,79,31,9999,0,1007,0,3971,3998,4,3,1478,490,2000,0,0,72,72,35,0,0,0,0,0,1440,1584,4506,1410,294,19,36,39,41,39,14,19,15,10,46,0,0,13856,2178,0,2003,74,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,100,3.971,1.007,3.9987969999999997,4.0,4.01
40953,647,2094,79,31,9999,0,1385,0,3971,5499,4,4,1478,490,2000,0,0,16,72,49,0,0,17,0,0,1440,1584,1652,1331,291,36,35,40,48,45,10,31,36,11,38,0,0,13856,2178,0,2003,74,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,100,3.971,1.385,5.499835,5.5,5.52
41953,647,2094,79,31,9999,0,1432,0,3971,5686,4,4,1478,525,2000,0,0,69,72,54,0,37,43,0,0,1440,1584,873,1410,294,38,40,39,40,38,33,14,38,31,61,0,0,13856,2178,0,2003,74,2078,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,100,3.971,1.432,5.686472,5.69,5.71
42953,647,2094,79,31,9999,0,1475,0,3973,5860,4,3,1478,490,2000,0,0,72,72,55,0,67,4,0,0,1440,1584,7987,1475,320,42,35,42,40,40,19,19,42,28,73,0,0,13856,2178,0,2003,74,2078,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,100,3.973,1.475,5.860175,5.86,5.88
43953,647,2094,79,32,9999,0,1465,0,3973,5820,4,3,1478,490,2000,0,0,71,72,43,0,54,0,0,0,1440,1584,7933,1481,307,30,38,47,38,42,15,30,27,15,72,0,0,13856,2178,0,2003,74,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,100,3.973,1.465,5.820445,5.82,5.84
44953,647,2094,79,32,9999,0,1418,0,3973,5633,4,3,1478,490,2000,0,0,70,72,42,0,0,0,0,0,1440,1584,7856,1358,293,44,43,47,41,45,26,36,44,11,69,0,0,13856,2178,0,2003,74,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,100,3.973,1.418,5.6337139999999994,5.63,5.65
45953,647,2094,79,32,9999,0,1443,0,3973,5733,4,4,1478,525,2000,0,0,66,72,44,0,9,3,0,0,1440,1584,10093,1191,283,28,43,43,45,43,28,16,19,11,78,0,0,13856,2178,0,2003,74,2078,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,100,3.973,1.443,5.733039,5.73,5.75
46953,647,2094,79,32,9999,0,1500,0,3973,6225,4,4,1478,525,2000,0,0,72,72,41,0,18,7,0,0,1440,1584,9657,1541,293,36,43,40,35,41,26,10,36,26,85,0,0,13856,2178,0,2003,74,2078,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,100,3.973,1.5,5.9595,5.96,5.98
47953,647,2094,79,32,9999,0,1500,0,3973,6670,4,4,1478,525,2000,0,0,72,72,42,0,0,0,0,0,1440,1584,10270,1432,288,41,55,60,60,57,11,41,31,19,88,0,0,13856,2178,0,2003,74,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,100,3.973,1.5,5.9595,5.96,5.98
48953,647,2094,79,32,9999,0,1500,0,3973,6706,4,4,1478,525,2000,0,0,72,72,42,0,0,0,0,0,1440,1584,11421,1439,305,47,39,50,40,31,14,31,47,19,96,0,0,13856,2178,0,2003,74,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,100,3.973,1.5,5.9595,5.96,5.98
49953,647,2094,79,32,9999,0,1500,0,3973,6253,4,4,1478,525,2000,0,0,67,72,44,0,0,4,0,0,1440,1584,10913,1462,314,42,40,43,36,45,26,28,42,15,96,0,0,13856,2178,0,2003,74,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,100,3.973,1.5,5.9595,5.96,5.98
50954,647,2094,79,32,9999,0,1500,0,3973,6472,4,4,1478,525,1804,0,0,64,72,49,0,4,24,0,0,1440,1584,10373,1411,308,42,45,47,42,45,16,39,42,22,95,0,0,13856,2178,0,2003,74,2078,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,100,3.973,1.5,5.9595,5.96,5.98
51954,647,2094,79,32,9999,0,1500,0,3973,6241,4,4,1478,525,1804,0,0,72,72,54,0,43,5,0,0,1440,1584,10790,1415,326,33,43,45,43,43,25,27,33,27,93,0,0,13856,2178,0,2003,74,2078,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,100,3.973,1.5,5.9595,5.96,5.98
52953,647,2094,79,32,9999,0,1500,0,3955,6537,4,4,1478,525,2000,0,0,72,72,48,0,72,0,0,0,1440,1584,10361,1450,294,40,43,39,39,45,0,21,40,23,89,0,0,13856,2178,0,2003,74,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,100,3.955,1.5,5.9325,5.93,5.95
53954,647,2094,78,32,9999,0,1500,0,3955,6486,4,4,1478,525,2000,0,0,72,72,42,0,6,0,0,0,1440,1584,10208,1433,292,33,47,43,35,33,5,25,33,27,87,0,0,13856,2178,0,2003,74,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,100,3.955,1.5,5.9325,5.93,5.95
54954,647,2094,78,32,9999,0,1500,0,3955,6774,4,4,1478,525,2000,0,0,72,72,41,0,0,0,0,0,1440,1584,10275,1444,293,31,40,36,40,38,19,28,31,11,88,0,0,13856,2178,0,2003,74,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,100,3.955,1.5,5.9325,5.93,5.95
55954,647,2094,78,32,9999,0,1500,0,3955,6189,4,4,1478,525,2000,0,0,71,72,42,0,0,2,0,0,1440,1584,10231,1492,285,36,40,43,43,43,21,30,36,19,87,0,0,13856,2178,0,2003,74,2078,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,100,3.955,1.5,5.9325,5.93,5.95
56954,647,2094,78,32,9999,0,1500,0,3955,6130,4,4,1478,525,2000,0,0,72,72,41,0,0,0,0,0,1440,1584,9270,1416,294,44,42,45,40,39,36,31,44,19,81,0,0,13856,2178,0,2003,74,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,100,3.955,1.5,5.9325,5.93,5.95
57954,647,2094,78,32,9999,0,1500,0,3955,6177,4,4,1478,525,2000,0,0,72,72,41,0,0,0,0,0,1440,1584,9895,1418,303,39,40,48,43,43,25,39,25,23,85,0,0,13856,2178,0,2003,74,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,100,3.955,1.5,5.9325,5.93,5.95
58954,647,2094,78,32,9999,0,1500,0,3955,6565,4,4,1478,525,2000,0,0,72,72,40,0,0,0,0,0,1440,1584,9855,1418,307,38,30,40,43,42,22,26,38,19,85,0,0,13856,2178,0,2003,74,2078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,100,3.955,1.5,5.9325,5.93,5.95
60000,588,2157,78,32,9999,0,1500,0,3955,6640,4,4,1478,525,2000,0,0,72,72,40,0,0,0,0,0,1440,1584,10856,1420,312,35,31,36,22,31,33,22,35,19,93,0,0,13913,2241,0,2065,75,2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,100,3.955,1.5,5.9325,5.93,5.95
