Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,power_voltage_in_volts,power_current_in_amps,Total_power,TP_round,EC
20993,2302,769,66,39,9999,0,1496,0,3860,5774,4,4,1478,525,2000,0,0,42,72,48,0,42,30,0,3,1440,1584,792,836,0,100,14,36,23,31,90,100,90,16,19,0,0,12800,883,0,660,92,753,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.86,1.496,5.77456,5.77,5.65
21994,2302,769,66,39,9999,0,1500,0,3860,5979,4,4,1478,525,2000,0,0,70,72,47,0,98,4,0,3,1440,1584,2135,744,0,95,29,29,36,23,94,95,95,28,23,0,0,12800,883,0,660,92,753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.86,1.5,5.79,5.79,5.66
22994,2302,769,66,39,9999,0,1500,0,3860,5817,4,4,1478,525,1804,0,0,73,72,53,0,121,0,0,3,1440,1584,2453,627,0,95,27,26,23,22,95,90,95,25,23,0,0,12800,883,0,660,92,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.86,1.5,5.79,5.79,5.66
23995,2302,769,66,39,9999,0,1500,0,3860,5901,4,4,1478,525,1804,0,0,71,72,40,0,35,0,0,3,1440,1584,2761,624,0,95,33,35,27,22,94,85,95,11,26,0,0,12800,883,0,660,92,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.86,1.5,5.79,5.79,5.66
24996,2302,769,66,39,9999,0,1495,0,3860,5770,4,4,1478,525,1804,0,0,72,72,35,0,6,0,0,3,1440,1584,2426,613,0,95,33,29,18,18,89,95,94,11,24,0,0,12800,883,0,660,92,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.86,1.495,5.770700000000001,5.77,5.64
25999,2302,769,66,39,9999,0,1489,0,3860,5747,4,4,1478,525,1804,0,0,72,72,35,0,0,0,0,3,1440,1584,2784,622,0,94,27,26,38,18,90,90,94,23,26,0,0,12800,883,0,660,92,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.86,1.489,5.74754,5.75,5.62
26995,2302,769,66,39,9999,0,1500,0,3860,5836,4,4,1478,525,1804,0,0,72,72,34,0,0,0,0,3,1440,1584,2772,623,0,100,29,31,7,18,100,95,89,30,26,0,0,12800,883,0,660,92,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.86,1.5,5.79,5.79,5.66
27996,2302,769,66,39,9999,0,1487,0,3860,5739,4,4,1478,525,1804,0,0,68,72,35,0,5,6,0,3,1440,1584,3033,633,0,100,27,25,25,31,100,100,100,11,25,0,0,12800,883,0,660,92,753,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.86,1.487,5.73982,5.74,5.61
28996,2302,769,66,39,9999,0,1337,0,3860,5160,4,4,1478,525,2000,0,0,59,72,47,0,58,16,0,3,1440,1584,5584,622,0,89,42,27,23,17,47,43,89,27,10,0,0,12800,883,0,660,92,753,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.86,1.337,5.160819999999999,5.16,5.05
29995,2302,769,66,39,9999,0,1500,0,3849,6474,4,4,1478,525,1804,0,0,38,72,54,1,40,39,0,3,1440,1584,3046,889,0,95,52,44,50,28,95,95,95,23,27,0,0,12800,883,0,660,92,753,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.849,1.5,5.7735,5.77,5.64
30997,2302,769,66,39,9999,0,1495,0,3861,5772,4,3,1478,525,2000,0,0,70,72,53,0,95,4,0,3,1440,1584,2688,890,0,95,18,25,26,29,60,61,95,30,27,0,0,12800,883,0,660,92,753,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.861,1.495,5.772195000000001,5.77,5.64
31997,2302,769,66,39,9999,0,1438,0,3861,5552,4,3,1478,490,1555,0,0,72,72,54,0,134,0,0,3,1440,1584,2793,872,0,77,7,18,18,11,52,69,77,19,28,0,0,12800,883,0,660,92,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.861,1.438,5.552118,5.55,5.43
32996,2302,769,66,39,9999,0,1479,0,3861,5710,4,3,1478,490,1555,0,0,71,72,36,0,16,1,0,3,1440,1584,3120,868,0,85,23,33,23,18,47,60,85,19,31,0,0,12800,883,0,660,92,753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.861,1.479,5.710419000000001,5.71,5.58
33996,2302,769,66,39,9999,0,1399,0,3861,5401,4,3,1478,490,1555,0,0,72,72,34,0,0,0,0,3,1440,1584,2981,881,0,100,31,23,18,29,31,63,100,19,31,0,0,12800,883,0,660,92,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.861,1.399,5.4015390000000005,5.4,5.28
