Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,power_voltage_in_volts,power_current_in_amps,Total_power,TP_round,EC
20984,2662,659,68,38,9999,0,955,0,3937,3759,4,4,710,525,1353,1,1,72,72,45,0,72,0,26,0,1440,1584,1254,660,0,28,22,25,16,25,14,14,28,15,15,0,0,45180,768,0,541,107,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.937,0.955,3.759835,3.76,4.26
21984,2662,659,68,38,9999,0,929,0,3937,3657,4,4,710,525,1555,1,1,72,72,44,0,72,0,22,0,1440,1584,1428,659,0,25,25,30,6,28,19,19,25,19,16,0,0,45180,768,0,541,107,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.937,0.929,3.657473,3.66,4.14
22984,2662,659,68,38,9999,0,922,0,3937,3629,4,4,710,525,1555,1,1,72,72,44,0,72,0,48,0,1440,1584,1767,659,0,33,11,26,30,41,10,33,30,5,19,0,0,45180,768,0,541,107,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.937,0.922,3.629914,3.63,4.11
23984,2662,659,68,38,9999,0,987,0,3936,3884,4,4,710,525,1555,1,1,72,72,45,0,72,0,68,0,1440,1584,1679,662,0,23,16,21,12,25,14,23,23,26,19,0,0,45180,768,0,541,107,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.936,0.987,3.884832,3.88,4.4
24984,2662,659,68,38,9999,0,943,0,3936,3711,4,4,710,525,1555,1,1,72,72,44,0,72,0,52,0,1440,1584,1562,660,0,23,21,33,21,25,14,23,19,19,17,0,0,45180,768,0,541,107,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.936,0.943,3.711648,3.71,4.2
25984,2662,659,68,38,9999,0,936,0,3936,3684,4,4,710,525,1555,1,1,72,72,44,0,72,0,107,0,1440,1584,1512,652,0,23,26,28,21,21,19,10,23,22,18,0,0,45180,768,0,541,107,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.936,0.936,3.6840960000000003,3.68,4.17
26984,2662,659,68,38,9999,0,940,0,3936,3699,4,4,710,525,1555,1,1,72,72,44,0,72,0,89,0,1440,1584,1539,684,0,23,21,33,19,27,14,23,15,14,18,0,0,45180,768,0,541,107,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.936,0.94,3.6998399999999996,3.7,4.19
27984,2662,659,68,38,9999,0,945,0,3936,3719,4,4,710,525,1555,1,1,72,72,44,0,72,0,46,0,1440,1584,1291,660,0,23,25,30,15,15,5,21,23,11,15,0,0,45180,768,0,541,107,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.936,0.945,3.7195199999999997,3.72,4.21
28984,2662,659,68,38,9999,0,947,0,3936,3727,4,4,710,525,1353,1,1,72,72,45,0,72,0,44,0,1440,1584,1185,662,0,28,11,21,21,30,19,5,28,29,15,0,0,45180,768,0,541,107,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.936,0.947,3.7273919999999996,3.73,4.22
29984,2662,659,68,38,9999,0,1040,0,3936,4093,4,4,1478,525,1353,1,1,72,72,45,0,72,0,20,0,1440,1584,1237,1338,397,14,34,33,38,30,10,10,14,26,23,0,0,45180,768,0,541,107,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,100,3.936,1.04,4.09344,4.09,4.64
