Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,power_voltage_in_volts,power_current_in_amps,Total_power,TP_round
10824,2911,350,84,39,9999,0,1500,0,4029,6385,4,3,2419,490,547,0,0,48,72,29,0,0,60,0,0,1440,1584,7230,996,202,100,40,43,43,26,71,0,100,19,6,0,0,12225,431,0,265,70,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,100,4.029,1.5,6.0435,6.04
11824,2911,350,84,39,9999,0,1500,0,4029,6244,4,4,2419,490,547,0,0,33,72,58,0,40,54,0,0,1440,1584,5638,1222,313,57,50,44,50,39,39,52,57,31,49,0,0,12225,431,0,265,70,335,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,100,4.029,1.5,6.0435,6.04
12825,2911,350,84,39,9999,0,1389,0,4029,5596,4,3,710,525,2000,0,0,70,72,54,0,65,4,0,0,1440,1584,4557,1168,295,90,42,54,52,36,25,33,90,25,59,0,0,12225,431,0,265,70,335,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,100,4.029,1.389,5.596281,5.6
13825,2911,350,84,39,9999,0,1270,0,4029,5116,4,3,2419,490,2000,0,0,70,72,54,0,60,15,0,0,1440,1584,6429,1229,286,42,58,57,54,44,38,28,42,26,58,0,0,12225,431,0,265,70,335,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,100,4.029,1.27,5.11683,5.12
14825,2911,350,84,39,9999,0,1327,0,4029,5346,4,3,710,490,1353,0,0,58,72,54,0,72,0,0,0,1440,1584,6581,1316,294,50,31,36,38,45,50,36,27,30,63,0,0,12225,431,0,265,70,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,100,4.029,1.327,5.346483,5.35
15825,2911,350,84,39,9999,0,1356,0,4029,5463,4,3,710,490,1353,0,0,72,72,54,0,27,0,0,0,1440,1584,7028,1324,294,42,35,45,47,40,42,38,38,29,65,0,0,12225,431,0,265,70,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,100,4.029,1.356,5.463324,5.46
16825,2911,350,84,39,9999,0,1454,0,3997,5811,4,3,710,490,1804,0,0,71,72,44,0,0,0,0,0,1440,1584,7362,1354,302,52,45,42,42,38,35,44,52,19,67,0,0,12225,431,0,265,70,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,100,3.997,1.454,5.811637999999999,5.81
17826,2911,350,84,39,9999,0,1500,0,3997,6039,4,3,940,490,1804,0,0,72,72,42,0,0,0,0,0,1440,1584,7592,1365,299,39,39,52,33,50,36,39,38,19,70,0,0,12225,431,0,265,70,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,100,3.997,1.5,5.9955,6.0
18825,2911,350,84,39,9999,0,1388,0,3997,5547,4,4,710,525,2000,0,0,72,72,40,0,0,0,0,0,1440,1584,7905,1302,291,50,50,42,47,39,50,45,38,23,70,0,0,12225,431,0,265,70,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,100,3.997,1.388,5.547835999999999,5.55
19856,1521,1428,84,39,9999,0,1500,0,3997,6183,4,3,710,490,2000,0,0,72,72,41,0,0,0,0,0,1440,1584,8316,1350,301,28,44,52,47,47,16,28,28,27,72,0,0,13505,1519,0,1324,84,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,100,3.997,1.5,5.9955,6.0
