Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,power_voltage_in_volts,power_current_in_amps,Total_power,TP_round
21982,577,2818,29,45,9999,0,1500,0,3657,5602,4,3,2419,490,2000,0,0,1,90,76,0,0,90,0,0,1440,1584,13791,651,0,52,17,16,21,26,23,52,47,21,9,0,0,14614,2887,0,2754,53,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.657,1.5,5.4855,5.49
22982,577,2818,29,45,9999,0,1335,0,3657,4882,4,3,2419,490,2000,0,0,1,90,76,0,0,90,0,0,1440,1584,13791,651,0,52,17,16,21,26,23,52,47,21,9,0,0,14614,2887,0,2754,53,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.657,1.335,4.882095,4.88
23982,577,2818,29,45,9999,0,1255,0,3657,4589,4,3,2419,490,1353,0,0,1,90,77,0,0,90,0,0,1440,1584,13791,656,0,50,27,30,17,22,5,50,50,11,6,0,0,14614,2887,0,2754,53,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.657,1.255,4.589535,4.59
24982,577,2818,29,45,9999,0,1500,0,3646,6012,4,3,2419,490,1353,0,0,3,90,78,0,0,90,0,0,1440,1584,0,975,0,52,64,68,66,78,52,47,52,44,33,0,0,14614,2887,0,2754,53,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.646,1.5,5.468999999999999,5.47
25983,577,2818,29,45,9999,0,1500,0,3646,6198,4,3,1478,490,2000,0,0,28,90,54,0,33,70,0,0,1440,1584,3271,924,0,100,47,47,57,25,100,100,100,31,26,0,0,14614,2887,0,2754,53,2807,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.646,1.5,5.468999999999999,5.47
26983,577,2818,29,45,9999,0,1500,0,3646,5848,4,3,1478,490,1555,0,0,44,90,50,0,26,60,0,0,1440,1584,3127,941,0,83,35,13,33,27,50,83,52,54,46,0,0,14614,2887,0,2754,53,2807,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.646,1.5,5.468999999999999,5.47
27983,577,2818,29,45,9999,0,1500,0,3646,5676,4,3,1478,490,2000,0,0,83,90,49,0,72,11,0,0,1440,1584,4163,931,0,38,35,31,31,27,21,33,38,31,48,0,0,14614,2887,0,2754,53,2807,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.646,1.5,5.468999999999999,5.47
28983,577,2818,29,45,9999,0,1500,0,3646,5749,4,3,1478,490,1804,0,0,90,90,50,0,87,6,0,0,1440,1584,4125,932,0,44,33,21,16,22,11,14,44,28,47,0,0,14614,2887,0,2754,53,2807,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.646,1.5,5.468999999999999,5.47
29983,577,2818,29,45,9999,0,1500,0,3646,5662,4,3,1478,490,1804,0,0,89,90,47,0,79,0,0,0,1440,1584,4722,922,0,27,38,38,35,38,19,11,27,31,51,0,0,14614,2887,0,2754,53,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.646,1.5,5.468999999999999,5.47
30983,577,2818,29,45,9999,0,1500,0,3624,5758,4,3,1478,490,1804,0,0,90,90,37,0,0,0,0,0,1440,1584,4603,932,0,35,39,36,33,40,11,14,35,30,51,0,0,14614,2887,0,2754,53,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.624,1.5,5.436,5.44
31983,577,2818,29,45,9999,0,1500,0,3624,5751,4,3,1478,490,1804,0,0,90,90,36,0,0,0,0,0,1440,1584,4211,1261,0,35,36,40,38,45,0,19,35,22,50,0,0,14614,2887,0,2754,53,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.624,1.5,5.436,5.44
32985,577,2818,29,45,9999,0,1498,0,3624,5428,4,3,1478,490,2000,0,0,90,90,36,0,0,0,0,0,1440,1584,4450,1339,0,30,26,30,21,28,23,19,30,16,53,0,0,14614,2887,0,2754,53,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.624,1.498,5.428752,5.43
33983,577,2818,29,45,9999,0,1435,0,3624,5200,4,3,1478,490,1555,0,0,88,90,35,0,0,0,0,0,1440,1584,4093,1351,0,26,27,35,30,50,5,26,26,25,51,0,0,14614,2887,0,2754,53,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.624,1.435,5.20044,5.2
34984,577,2818,29,45,9999,0,1433,0,3633,5206,4,3,1478,490,1804,0,0,90,90,37,0,4,3,0,0,1440,1584,4420,1338,0,35,42,33,42,42,21,22,35,16,53,0,0,14614,2887,0,2754,53,2807,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.633,1.433,5.206089,5.21
35983,577,2818,29,45,9999,0,1410,0,3633,5122,4,3,1478,490,1804,0,0,90,90,36,0,0,0,0,0,1440,1584,4455,1339,0,35,11,28,11,28,15,19,35,21,53,0,0,14614,2887,0,2754,53,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.633,1.41,5.122529999999999,5.12
36983,577,2818,29,45,9999,0,1500,0,3628,5467,4,3,1478,490,1804,0,0,90,90,36,0,0,0,0,0,1440,1584,4465,1344,0,22,31,23,11,21,11,19,22,21,54,0,0,14614,2887,0,2754,53,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.628,1.5,5.442,5.44
37983,577,2818,29,45,9999,0,1377,0,3628,4995,4,3,1478,490,1804,0,0,90,90,35,0,0,0,0,0,1440,1584,4360,1342,0,39,33,33,39,47,19,16,39,21,52,0,0,14614,2887,0,2754,53,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.628,1.377,4.995756,5.0
38984,577,2818,29,45,9999,0,1500,0,3628,5489,4,3,1478,490,1804,0,0,90,90,35,0,0,0,0,0,1440,1584,3995,1376,0,35,47,47,77,52,5,26,35,33,49,0,0,14614,2887,0,2754,53,2807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.628,1.5,5.442,5.44
40042,284,3129,29,45,9999,0,1500,0,3628,6446,4,3,1478,490,2000,0,0,90,90,35,0,0,0,0,0,1440,1584,5079,1361,0,44,71,69,89,77,31,36,44,38,41,0,0,15359,3184,0,3073,48,3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.628,1.5,5.442,5.44
40984,284,3129,29,45,9999,0,1500,0,3628,6091,4,4,1478,490,2000,0,0,78,90,37,0,20,14,0,0,1440,1584,4027,1348,0,39,33,38,42,44,19,17,39,55,52,0,0,15359,3184,0,3073,48,3121,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.628,1.5,5.442,5.44
41984,284,3129,29,45,9999,0,1500,0,3628,5978,4,4,1478,525,2000,0,0,90,90,37,0,0,0,0,0,1440,1584,4306,1766,278,35,44,50,45,44,15,11,35,57,59,0,0,15359,3184,0,3073,48,3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,100,3.628,1.5,5.442,5.44
42542,284,3129,29,45,9999,0,1500,0,3628,5978,4,4,1478,525,1804,0,0,90,90,36,0,0,0,0,0,1440,1584,4433,1759,329,61,69,71,66,71,61,41,52,66,62,0,0,15359,3184,0,3073,48,3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,100,3.628,1.5,5.442,5.44
61038,311,3103,29,45,9999,0,1500,0,3640,6147,4,4,1478,525,1804,0,0,69,90,36,0,0,0,0,0,1440,1584,3040,1553,281,36,61,72,76,66,36,31,31,39,42,0,0,15389,3167,0,3067,22,3090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,281,100,3.64,1.5,5.46,5.46
61981,311,3103,29,45,9999,0,1423,0,3640,5179,4,3,1478,525,2000,0,0,83,90,36,0,13,8,0,0,1440,1584,2880,1188,199,38,56,55,44,60,11,25,38,31,42,0,0,15389,3167,0,3067,22,3090,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,199,100,3.64,1.423,5.1797200000000005,5.18
62981,311,3103,29,45,9999,0,1445,0,3640,5259,4,3,1478,490,1353,0,0,92,90,48,0,98,0,0,0,1440,1584,2786,894,0,31,57,52,61,69,19,31,26,26,34,0,0,15389,3167,0,3067,22,3090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,100,3.64,1.445,5.2598,5.26
63981,311,3103,29,45,9999,0,1401,0,3640,5099,4,3,1478,490,1804,0,0,89,90,36,0,73,0,0,0,1440,1584,2813,902,0,26,47,38,44,50,19,22,26,30,35,0,0,15389,3167,0,3067,22,3090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,100,3.64,1.401,5.09964,5.1
64981,311,3103,29,45,9999,0,1500,0,3636,5683,4,3,1478,490,1804,0,0,90,90,34,0,0,0,0,0,1440,1584,3844,1356,0,36,29,43,50,45,11,26,36,21,49,0,0,15389,3167,0,3067,22,3090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,100,3.636,1.5,5.454000000000001,5.45
65982,311,3103,29,45,9999,0,1500,0,3636,6028,4,3,1478,490,1804,0,0,90,90,36,0,0,0,0,0,1440,1584,4205,1429,0,39,43,42,38,31,19,31,39,30,53,0,0,15389,3167,0,3067,22,3090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,100,3.636,1.5,5.454000000000001,5.45
66981,311,3103,29,45,9999,0,1500,0,3636,5530,4,3,1478,490,1804,0,0,90,90,36,0,0,0,0,0,1440,1584,4279,1410,0,31,38,42,33,22,15,28,31,15,53,0,0,15389,3167,0,3067,22,3090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.636,1.5,5.454000000000001,5.45
67981,311,3103,29,45,9999,0,1500,0,3636,5570,4,3,1478,490,2000,0,0,90,90,35,0,0,0,0,0,1440,1584,3949,937,0,39,22,26,17,35,19,16,39,15,46,0,0,15389,3167,0,3067,22,3090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.636,1.5,5.454000000000001,5.45
68981,311,3103,29,45,9999,0,1500,0,3636,5661,4,3,1478,490,2000,0,0,70,90,36,0,0,3,0,0,1440,1584,4163,921,0,31,30,35,31,39,19,22,31,21,47,0,0,15389,3167,0,3067,22,3090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.636,1.5,5.454000000000001,5.45
69981,311,3103,29,45,9999,0,1500,0,3636,5537,4,3,1478,490,2000,0,0,90,90,37,0,24,20,0,0,1440,1584,4755,915,0,36,17,33,27,33,11,26,36,21,52,0,0,15389,3167,0,3067,22,3090,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.636,1.5,5.454000000000001,5.45
70982,311,3103,29,45,9999,0,1500,0,3636,5763,4,3,1478,490,2000,0,0,90,90,37,0,0,0,0,0,1440,1584,5033,1051,0,36,31,43,40,22,36,16,22,37,54,0,0,15389,3167,0,3067,22,3090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.636,1.5,5.454000000000001,5.45
71982,311,3103,29,45,9999,0,1500,0,3636,5686,4,3,1478,490,2000,0,0,90,90,37,0,0,0,0,0,1440,1584,4966,894,0,36,33,36,39,38,31,36,25,28,56,0,0,15389,3167,0,3067,22,3090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.636,1.5,5.454000000000001,5.45
72982,311,3103,29,45,9999,0,1500,0,3636,6148,4,3,1478,490,2000,0,0,90,90,35,0,0,0,0,0,1440,1584,6657,913,0,43,37,28,39,31,19,21,43,34,68,0,0,15389,3167,0,3067,22,3090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.636,1.5,5.454000000000001,5.45
