Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,power_voltage_in_volts,power_current_in_amps,Total_power,TP_round
10973,1859,1271,89,35,9999,0,1326,0,4082,5412,4,4,825,525,2000,1,1,73,72,51,0,72,0,68,4,1440,1584,4329,1289,0,47,26,31,21,21,17,43,47,14,42,0,0,51286,1393,0,1087,168,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.082,1.326,5.412732,5.41
11973,1859,1271,89,35,9999,0,1366,0,4082,5576,4,4,825,525,2000,1,1,73,72,50,0,73,0,44,4,1440,1584,4777,1292,0,44,16,31,31,16,42,36,44,5,45,0,0,51286,1393,0,1087,168,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.082,1.366,5.576012,5.58
12973,1859,1271,89,35,9999,0,1335,0,4082,5449,4,4,1382,525,2000,1,1,73,72,51,0,73,0,98,4,1440,1584,4439,1283,0,38,21,25,31,31,38,36,23,15,43,0,0,51286,1393,0,1087,168,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.082,1.335,5.44947,5.45
13973,1859,1271,89,35,9999,0,1339,0,4082,5465,4,4,1382,525,2000,1,1,73,72,51,0,73,0,58,4,1440,1584,4416,1289,0,36,11,19,25,19,36,30,36,27,42,0,0,51286,1393,0,1087,168,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.082,1.339,5.4657979999999995,5.47
14974,1859,1271,89,35,9999,0,1304,0,4082,5322,4,4,710,525,2000,1,1,73,72,50,0,73,0,166,4,1440,1584,3600,1287,0,50,39,33,27,36,38,36,50,5,37,0,0,51286,1393,0,1087,168,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.082,1.304,5.322928,5.32
15975,1859,1271,89,35,9999,0,1280,0,4082,5224,4,4,825,525,2000,1,1,72,72,50,0,73,0,49,4,1440,1584,3268,1279,0,47,25,16,11,22,28,43,47,15,34,0,0,51286,1393,0,1087,168,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.082,1.28,5.22496,5.22
16974,1859,1271,89,35,9999,0,1281,0,4082,5229,4,4,710,525,2000,1,1,73,72,51,0,73,0,178,4,1440,1584,3343,1283,0,38,50,36,52,35,35,38,26,11,35,0,0,51286,1393,0,1087,168,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.082,1.281,5.229042,5.23
17974,1859,1271,89,35,9999,0,1261,0,4082,5147,4,4,710,525,2000,1,1,72,72,51,0,73,0,194,4,1440,1584,3321,1271,0,38,17,30,16,31,26,22,38,15,34,0,0,51286,1393,0,1087,168,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.082,1.261,5.147402,5.15
18974,1859,1271,89,35,9999,0,1279,0,4086,5225,4,4,1382,525,2000,1,1,73,72,50,0,73,0,359,4,1440,1584,3270,1263,0,39,22,30,16,15,39,30,35,26,35,0,0,51286,1393,0,1087,168,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.086,1.279,5.225994,5.23
20001,1855,1272,89,35,9999,0,1345,0,4086,5495,4,4,1382,525,2000,1,1,73,72,50,0,71,0,237,4,1440,1584,4258,1286,0,59,31,31,35,42,35,39,59,31,41,0,0,51286,1394,0,1088,168,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.086,1.345,5.4956700000000005,5.5
