Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,power_voltage_in_volts,power_current_in_amps,Total_power,TP_round
974,2435,770,74,39,9999,0,1306,0,3949,5157,4,3,2419,441,2000,0,0,1,72,0,0,19,37,0,0,0,0,0,1396,0,47,16,11,11,28,47,45,35,19,40,0,0,12041,849,0,688,67,756,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.949,1.306,5.157394,5.16
1973,2435,770,74,39,9999,0,1500,0,3949,7500,4,3,2419,490,1353,0,0,69,72,41,0,78,2,0,0,1440,1584,4287,960,0,73,31,26,26,11,68,36,73,22,40,0,0,12041,849,0,688,67,756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,100,3.949,1.5,5.9235,5.92
2974,2435,770,74,39,9999,0,1500,0,3918,5935,4,3,2419,490,1804,0,0,72,72,60,0,138,3,0,0,1440,1584,4549,946,0,64,13,17,30,36,58,57,64,12,37,0,0,12041,849,0,688,67,756,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,100,3.918,1.5,5.877000000000001,5.88
3975,2435,770,74,39,9999,0,1187,0,3918,4650,4,3,710,490,1804,0,0,70,72,60,0,144,0,0,0,1440,1584,4302,900,0,35,25,11,21,14,35,35,35,15,39,0,0,12041,849,0,688,67,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,100,3.918,1.187,4.650666,4.65
4975,2435,770,74,39,9999,0,1158,0,3918,4537,4,3,710,490,1804,0,0,72,72,60,0,66,0,0,0,1440,1584,4347,880,0,41,25,34,5,28,41,31,19,19,39,0,0,12041,849,0,688,67,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,100,3.918,1.158,4.537044,4.54
5975,2435,770,74,39,9999,0,1142,0,3918,4474,4,3,710,490,1353,0,0,71,72,43,0,0,0,0,0,1440,1584,4380,881,0,25,25,26,10,15,23,23,25,5,39,0,0,12041,849,0,688,67,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.918,1.142,4.474356,4.47
6977,2435,770,74,39,9999,0,1240,0,3918,4858,4,3,710,490,1353,0,0,72,72,39,0,0,0,0,0,1440,1584,4460,892,0,30,21,33,6,33,23,19,30,14,39,0,0,12041,849,0,688,67,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.918,1.24,4.85832,4.86
7976,2435,770,74,39,9999,0,1152,0,3918,4513,4,3,710,490,1353,0,0,72,72,39,0,0,0,0,0,1440,1584,4386,893,0,25,33,33,35,21,19,23,25,14,40,0,0,12041,849,0,688,67,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.918,1.152,4.513536,4.51
8976,2435,770,74,39,9999,0,1246,0,3918,4881,4,3,710,490,1353,0,0,72,72,38,0,0,0,0,0,1440,1584,4414,895,0,31,26,31,27,28,26,25,31,23,40,0,0,12041,849,0,688,67,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.918,1.246,4.8818280000000005,4.88
9976,2435,770,74,39,9999,0,1146,0,3918,4490,4,3,710,490,1353,0,0,72,72,38,0,0,0,0,0,1440,1584,4395,909,0,33,28,25,11,19,19,15,33,11,39,0,0,12041,849,0,688,67,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.918,1.146,4.490028,4.49
10976,2435,770,74,39,9999,0,1149,0,3918,4501,4,3,710,490,1353,0,0,72,72,37,0,0,0,0,0,1440,1584,4312,883,0,31,28,5,26,38,31,30,19,14,39,0,0,12041,849,0,688,67,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.918,1.149,4.501782,4.5
11978,2435,770,74,39,9999,0,1162,0,3918,4552,4,3,710,490,1353,0,0,72,72,37,0,0,0,0,0,1440,1584,4418,882,0,33,37,27,21,33,30,15,33,19,39,0,0,12041,849,0,688,67,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.918,1.162,4.552716,4.55
12976,2435,770,74,39,9999,0,1172,0,3965,4646,4,3,710,490,1353,0,0,72,72,36,0,0,0,0,0,1440,1584,4393,897,0,19,43,30,40,36,19,18,5,5,40,0,0,12041,849,0,688,67,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.965,1.172,4.646979999999999,4.65
13976,2435,770,74,39,9999,0,1282,0,3965,5083,4,3,1478,490,1353,0,0,72,72,36,0,0,0,0,0,1440,1584,4354,892,0,23,30,36,46,34,5,23,19,0,39,0,0,12041,849,0,688,67,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.965,1.282,5.08313,5.08
14976,2435,770,74,39,9999,0,1181,0,3965,4682,4,3,1478,490,1353,0,0,72,72,35,0,0,0,0,0,1440,1584,4323,905,0,22,43,28,22,46,5,15,22,5,39,0,0,12041,849,0,688,67,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.965,1.181,4.682665,4.68
15976,2435,770,74,39,9999,0,1209,0,3965,4793,4,3,1478,490,1353,0,0,72,72,36,0,0,0,0,0,1440,1584,4372,1257,285,19,39,48,23,31,14,14,19,10,43,0,0,12041,849,0,688,67,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,100,3.965,1.209,4.793685,4.79
16976,2435,770,74,39,9999,0,1121,0,3965,4444,4,3,1478,490,1353,0,0,72,72,34,0,15,25,0,0,1440,1584,4436,1348,283,89,30,36,30,39,0,0,89,10,32,0,0,12041,849,0,688,67,756,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,100,3.965,1.121,4.444764999999999,4.44
17976,2435,770,74,39,9999,0,1293,0,3965,5126,4,3,1478,490,1353,0,0,49,72,44,0,11,0,0,0,1440,1584,3348,1369,280,21,42,50,43,48,9,5,21,14,43,0,0,12041,849,0,688,67,756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,100,3.965,1.293,5.126745,5.13
18977,2435,770,74,39,9999,0,1296,0,3965,5138,4,3,1478,490,1353,0,0,71,72,39,0,0,1,0,0,1440,1584,4220,1371,289,22,46,35,36,33,22,0,19,0,45,0,0,12041,849,0,688,67,756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,100,3.965,1.296,5.13864,5.14
20012,2152,1061,74,39,9999,0,1291,0,3965,5118,4,3,1478,490,1353,0,0,72,72,39,0,1,4,0,0,1440,1584,4329,1360,300,26,39,35,30,26,26,20,19,14,44,0,0,12319,1143,0,977,67,1044,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,100,3.965,1.291,5.118815,5.12
20977,2152,1061,74,39,9999,0,1321,0,3965,5237,4,3,1478,490,1353,0,0,69,72,39,0,0,0,0,0,1440,1584,4201,1366,285,19,22,47,27,27,10,5,19,10,44,0,0,12319,1143,0,977,67,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,100,3.965,1.321,5.237765,5.24
21977,2152,1061,74,39,9999,0,1278,0,3965,5067,4,3,1478,490,1555,0,0,72,72,39,0,0,0,0,0,1440,1584,5065,1353,290,28,30,33,31,35,14,14,28,10,48,0,0,12319,1143,0,977,67,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,100,3.965,1.278,5.06727,5.07
22977,2152,1061,74,39,9999,0,1308,0,3955,5173,4,4,1862,490,2000,0,0,71,72,37,0,8,35,0,0,1440,1584,10717,1339,287,63,42,42,42,39,50,63,59,5,52,0,0,12319,1143,0,977,67,1044,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,100,3.955,1.308,5.17314,5.17
23977,2152,1061,74,39,9999,0,1484,0,3955,5869,4,4,1478,525,2000,0,0,42,72,52,0,58,0,0,0,1440,1584,7908,1309,277,39,36,35,45,29,15,39,30,5,78,0,0,12319,1143,0,977,67,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,100,3.955,1.484,5.86922,5.87
24977,2152,1061,74,39,9999,0,1500,0,3955,6929,4,4,1862,525,1804,0,0,72,72,59,0,25,0,0,0,1440,1584,8688,1422,292,95,51,39,47,39,52,57,95,10,77,0,0,12319,1143,0,977,67,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,100,3.955,1.5,5.9325,5.93
25977,2152,1061,74,39,9999,0,1500,0,3932,6389,4,4,1862,525,2000,0,0,72,72,48,0,4,4,0,0,1440,1584,9340,1377,289,69,29,35,29,35,42,69,47,5,83,0,0,12319,1143,0,977,67,1044,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,100,3.932,1.5,5.898,5.9
26977,2152,1061,74,39,9999,0,1500,0,3932,6244,4,4,1478,525,2000,0,0,70,72,50,0,6,3,0,0,1440,1584,9324,1366,287,36,26,16,35,36,30,26,36,14,81,0,0,12319,1143,0,977,67,1044,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,100,3.932,1.5,5.898,5.9
27977,2152,1061,74,39,9999,0,1500,0,3932,6554,4,4,1478,525,1555,0,0,70,72,49,0,0,0,0,0,1440,1584,9224,1364,295,47,23,40,45,38,19,35,47,10,80,0,0,12319,1143,0,977,67,1044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,100,3.932,1.5,5.898,5.9
