Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,power_voltage_in_volts,power_current_in_amps,Total_power,TP_round
10977,2367,603,99,26,9999,0,1078,0,4247,4578,4,3,710,490,1555,0,0,72,72,32,0,0,0,0,0,1440,1584,4274,1350,295,31,30,28,31,28,27,15,31,11,45,0,0,11591,685,0,524,68,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,100,4.247,1.078,4.578266,4.58
11978,2367,603,99,26,9999,0,1106,0,4247,4697,4,3,710,490,1555,0,0,72,72,31,0,0,0,0,0,1440,1584,4288,1354,295,31,30,30,33,23,30,19,31,15,45,0,0,11591,685,0,524,68,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,100,4.247,1.106,4.697182000000001,4.7
12978,2367,603,99,26,9999,0,1073,0,4247,4557,4,3,710,490,1555,0,0,72,72,31,0,0,0,0,0,1440,1584,4297,1355,295,31,30,26,17,28,31,22,26,22,45,0,0,11591,685,0,524,68,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,100,4.247,1.073,4.557030999999999,4.56
13977,2367,603,99,26,9999,0,1089,0,4247,4624,4,3,710,490,1555,0,0,72,72,31,0,0,0,0,0,1440,1584,4308,1354,293,31,31,31,22,36,31,31,19,19,45,0,0,11591,685,0,524,68,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,100,4.247,1.089,4.624982999999999,4.62
14977,2367,603,99,26,9999,0,1101,0,4247,4675,4,3,710,490,1555,0,0,72,72,31,0,0,0,0,0,1440,1584,4294,1362,290,26,26,36,31,39,26,19,25,15,45,0,0,11591,685,0,524,68,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,100,4.247,1.101,4.675947,4.68
15978,2367,603,99,26,9999,0,1117,0,4247,4743,4,3,710,490,1555,0,0,72,72,32,0,0,0,0,0,1440,1584,4205,1354,291,25,28,36,28,31,19,25,21,26,44,0,0,11591,685,0,524,68,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,100,4.247,1.117,4.743899,4.74
16978,2367,603,99,26,9999,0,1118,0,4247,4748,4,3,710,490,1555,0,0,72,72,30,0,0,0,0,0,1440,1584,4244,1355,292,45,25,31,30,37,15,15,45,5,23,0,0,11591,685,0,524,68,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,100,4.247,1.118,4.748146,4.75
17978,2367,603,99,26,9999,0,1166,0,4247,4952,4,3,710,490,1017,0,0,52,72,38,0,22,22,0,0,1440,1584,3548,1362,295,30,36,26,22,39,30,27,26,27,42,0,0,11591,685,0,524,68,592,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,100,4.247,1.166,4.952001999999999,4.95
18978,2367,603,99,26,9999,0,1140,0,4238,4831,4,3,710,490,1555,0,0,71,72,34,0,6,1,0,0,1440,1584,4234,1353,293,34,22,36,26,28,14,34,25,23,44,0,0,11591,685,0,524,68,592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,100,4.238,1.14,4.83132,4.83
20019,1826,1059,99,26,9999,0,1325,0,4238,5615,4,3,710,490,1555,0,0,69,72,34,0,0,2,0,0,1440,1584,4159,1354,288,75,17,31,30,39,14,5,75,19,43,0,0,12361,1144,0,975,70,1046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,100,4.238,1.325,5.61535,5.62
20978,1826,1059,99,26,9999,0,1113,0,4238,4716,4,3,1766,490,2000,0,0,69,72,32,0,0,1,0,0,1440,1584,4029,1359,285,27,38,26,26,21,19,27,25,15,43,0,0,12361,1144,0,975,70,1046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,100,4.238,1.113,4.716894000000001,4.72
21978,1826,1059,99,26,9999,0,1147,0,4238,4860,4,3,710,490,1353,0,0,72,72,32,0,0,3,0,0,1440,1584,4060,1348,283,28,31,36,33,28,28,11,23,22,41,0,0,12361,1144,0,975,70,1046,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,100,4.238,1.147,4.8609860000000005,4.86
22979,1826,1059,99,26,9999,0,1236,0,4238,5238,4,3,710,490,1353,0,0,69,72,33,0,6,4,0,0,1440,1584,4124,1350,290,42,28,36,33,28,28,21,42,19,43,0,0,12361,1144,0,975,70,1046,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,100,4.238,1.236,5.238168000000001,5.24
23979,1826,1059,99,26,9999,0,1152,0,4238,4882,4,3,710,490,1555,0,0,71,72,33,0,0,1,0,0,1440,1584,4171,1356,285,33,22,36,39,31,21,33,21,19,43,0,0,12361,1144,0,975,70,1046,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,100,4.238,1.152,4.882176,4.88
24979,1826,1059,99,26,9999,0,1281,0,4238,5428,4,3,710,490,768,0,0,70,72,34,0,0,0,0,0,1440,1584,2737,1366,286,47,40,40,31,26,21,38,47,27,18,0,0,12361,1144,0,975,70,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,100,4.238,1.281,5.428878,5.43
25979,1826,1059,99,26,9999,0,1324,0,4238,5611,4,4,2419,490,2000,0,0,38,72,42,1,11,38,0,0,1440,1584,7939,1278,282,54,38,45,43,23,35,47,54,15,77,0,0,12361,1144,0,975,70,1046,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,100,4.238,1.324,5.611112000000001,5.61
26978,1826,1059,99,26,9999,0,1395,0,4238,5912,4,4,710,525,1353,0,0,73,72,54,6,70,2,0,0,1440,1584,8517,1381,272,44,35,33,43,27,42,15,44,19,75,0,0,12361,1144,0,975,70,1046,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,100,4.238,1.395,5.91201,5.91
27978,1826,1059,99,26,9999,0,1437,0,4238,6090,4,4,1862,525,2000,0,0,69,72,45,0,28,6,0,0,1440,1584,9032,1390,281,38,33,38,35,27,22,30,38,19,75,0,0,12361,1144,0,975,70,1046,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,100,4.238,1.437,6.090006000000001,6.09
28978,1826,1059,99,26,9999,0,1462,0,4213,6159,4,4,1478,525,2000,0,0,60,72,44,0,4,4,0,0,1440,1584,9542,1397,288,52,42,42,39,26,52,40,47,22,60,0,0,12361,1144,0,975,70,1046,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,100,4.213,1.462,6.159406,6.16
29979,1826,1059,99,26,9999,0,1460,0,4213,6150,4,4,1478,525,2000,0,0,67,72,55,0,50,18,0,0,1440,1584,8970,1347,299,44,33,54,36,42,30,26,44,21,79,0,0,12361,1144,0,975,70,1046,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,100,4.213,1.46,6.15098,6.15
30980,1826,1059,99,26,9999,0,1500,0,4213,6715,4,4,1478,525,1804,0,0,72,72,54,0,72,0,0,0,1440,1584,10255,1393,312,47,43,40,42,35,25,27,47,25,86,0,0,12361,1144,0,975,70,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,100,4.213,1.5,6.3195,6.32
31979,1826,1059,99,26,9999,0,1500,0,4213,6336,4,4,1478,525,1804,0,0,72,72,48,1,39,0,0,0,1440,1584,9720,1443,287,36,45,47,33,45,30,33,36,19,86,0,0,12361,1144,0,975,70,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,100,4.213,1.5,6.3195,6.32
32979,1826,1059,99,26,9999,0,1500,0,4213,6353,4,4,1478,525,1804,0,0,72,72,44,0,0,0,0,0,1440,1584,9998,1457,301,38,35,39,45,38,38,33,27,22,86,0,0,12361,1144,0,975,70,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,100,4.213,1.5,6.3195,6.32
33979,1826,1059,99,26,9999,0,1461,0,4213,6155,4,4,1478,525,1804,0,0,72,72,43,0,0,0,0,0,1440,1584,9263,1410,308,42,42,45,39,35,33,19,42,18,81,0,0,12361,1144,0,975,70,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,100,4.213,1.461,6.155193000000001,6.16
34979,1826,1059,99,26,9999,0,1374,0,4213,5788,4,4,1478,525,1804,0,0,72,72,42,0,0,0,0,0,1440,1584,12886,1392,303,37,40,45,22,36,30,23,37,18,45,0,0,12361,1144,0,975,70,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,100,4.213,1.374,5.788662,5.79
