Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,power_voltage_in_volts,power_current_in_amps,Total_power,TP_round
10973,2234,1108,50,35,9999,0,1500,0,3722,5657,4,3,1478,490,2000,0,0,37,72,50,0,38,32,0,0,1440,1584,30844,1319,0,69,22,17,25,22,5,14,69,11,38,0,0,13418,1203,0,934,158,1093,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,100,3.722,1.5,5.583,5.58
11973,2234,1108,50,35,9999,0,1500,0,3722,5944,4,3,1478,490,2000,0,0,63,72,52,0,44,19,0,0,1440,1584,6159,1365,0,100,26,33,33,27,95,100,100,5,43,0,0,13418,1203,0,934,158,1093,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,100,3.722,1.5,5.583,5.58
12155,2234,1108,50,35,9999,0,1500,0,3703,5913,4,3,1478,490,2000,0,0,63,72,52,0,55,11,0,0,1440,1584,6624,1359,0,51,25,34,35,17,27,23,51,19,60,0,0,13418,1203,0,934,158,1093,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,100,3.703,1.5,5.5545,5.55
28175,2017,1270,50,34,9999,0,1019,0,3808,3880,4,3,1171,441,2000,0,0,63,72,51,0,55,11,0,1,1440,1584,6428,1359,0,35,51,53,51,57,35,28,22,21,30,0,0,14426,1371,0,1046,203,1249,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,100,3.808,1.019,3.8803519999999994,3.88
30013,2007,1272,50,34,9999,0,1463,0,3808,5571,4,4,1382,525,2000,0,0,72,72,41,0,0,0,0,1,1440,1584,5957,1290,281,50,35,44,42,54,41,50,42,28,58,0,0,14444,1374,0,1048,203,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,281,100,3.808,1.463,5.571104,5.57
30972,2007,1272,50,34,9999,0,1327,0,3808,5053,4,4,1382,525,2000,0,0,72,72,42,0,0,0,0,1,1440,1584,5957,1290,281,50,35,44,42,54,41,50,42,28,58,0,0,14444,1374,0,1048,203,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,281,100,3.808,1.327,5.053216,5.05
31973,2007,1272,50,34,9999,0,1315,0,3808,5007,4,4,1056,525,1804,0,0,72,72,41,0,0,0,0,1,1440,1584,5993,1315,277,47,35,42,50,42,33,47,45,29,56,0,0,14444,1374,0,1048,203,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,277,100,3.808,1.315,5.0075199999999995,5.01
32972,2007,1272,50,34,9999,0,1423,0,3808,5418,4,4,940,525,2000,0,0,72,72,39,0,0,0,0,1,1440,1584,6095,1336,279,44,42,38,29,42,33,39,44,11,57,0,0,14444,1374,0,1048,203,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,279,100,3.808,1.423,5.418784,5.42
33973,2007,1272,50,34,9999,0,1432,0,3808,5453,4,4,1056,525,2000,0,0,71,72,37,0,0,1,0,0,1440,1584,5626,1311,277,39,39,52,42,44,33,39,37,23,47,0,0,14444,1374,0,1048,203,1251,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,277,100,3.808,1.432,5.453055999999999,5.45
34972,2007,1272,50,34,9999,0,1500,0,3719,5608,4,4,1766,525,2000,0,0,46,72,47,0,26,30,0,0,1440,1584,5209,1334,276,55,38,27,35,35,44,21,55,19,56,0,0,14444,1374,0,1048,203,1251,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,100,3.719,1.5,5.5785,5.58
35972,2007,1272,50,34,9999,0,1455,0,3719,5411,4,3,1478,490,2000,0,0,73,72,52,0,66,0,0,0,1440,1584,6962,1382,288,44,31,39,39,40,33,38,44,28,62,0,0,14444,1374,0,1048,203,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,100,3.719,1.455,5.411145,5.41
36973,2007,1272,50,34,9999,0,1350,0,3719,5020,4,3,1478,490,2000,0,0,71,72,41,0,12,0,0,0,1440,1584,6694,1377,288,47,39,47,45,27,47,28,44,27,64,0,0,14444,1374,0,1048,203,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,100,3.719,1.35,5.02065,5.02
37974,2007,1272,50,34,9999,0,1489,0,3719,5537,4,3,1478,490,2000,0,0,72,72,39,0,0,0,0,0,1440,1584,6717,1377,287,44,31,31,39,41,31,25,44,26,62,0,0,14444,1374,0,1048,203,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,100,3.719,1.489,5.537591,5.54
38973,2007,1272,50,34,9999,0,1437,0,3717,5341,4,3,1478,490,2000,0,0,72,72,39,0,0,0,0,0,1440,1584,7090,1366,281,50,40,48,38,36,21,50,38,26,65,0,0,14444,1374,0,1048,203,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,100,3.717,1.437,5.341329,5.34
39973,2007,1272,50,34,9999,0,1432,0,3717,5322,4,3,1478,490,2000,0,0,67,72,39,0,5,7,0,0,1440,1584,6762,1400,279,50,35,45,35,43,42,25,50,15,61,0,0,14444,1374,0,1048,203,1251,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,100,3.717,1.432,5.322744,5.32
40973,2007,1272,50,34,9999,0,1412,0,3717,5248,4,3,1478,490,2000,0,0,72,72,40,0,8,0,0,0,1440,1584,6896,1385,282,47,45,35,38,40,36,47,28,15,63,0,0,14444,1374,0,1048,203,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,100,3.717,1.412,5.248404,5.25
41973,2007,1272,50,34,9999,0,1336,0,3717,4965,4,3,1478,490,2000,0,0,73,72,42,1,0,0,0,0,1440,1584,7137,867,0,45,16,25,23,36,45,27,44,19,61,0,0,14444,1374,0,1048,203,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.717,1.336,4.965912,4.97
42973,2007,1272,50,34,9999,0,1397,0,3717,5192,4,3,1478,490,2000,0,0,72,72,40,0,0,0,0,0,1440,1584,7110,926,0,50,28,37,28,27,31,43,50,15,59,0,0,14444,1374,0,1048,203,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.717,1.397,5.192649,5.19
43974,2007,1272,50,34,9999,0,1290,0,3717,4794,4,3,1478,490,1804,0,0,72,72,38,0,0,0,0,0,1440,1584,6958,912,0,52,28,34,25,34,52,35,25,27,55,0,0,14444,1374,0,1048,203,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.717,1.29,4.79493,4.79
44973,2007,1272,50,34,9999,0,1342,0,3726,5000,4,3,1478,490,2000,0,0,70,72,37,0,0,3,0,0,1440,1584,6993,905,0,52,34,42,33,16,37,52,42,19,58,0,0,14444,1374,0,1048,203,1251,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.726,1.342,5.000292,5.0
45974,2007,1272,50,35,9999,0,1346,0,3726,5015,4,3,1478,490,2000,0,0,72,72,36,0,0,0,0,0,1440,1584,7101,894,0,47,28,35,28,39,25,47,29,11,57,0,0,14444,1374,0,1048,203,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.726,1.346,5.015196,5.02
46974,2007,1272,50,35,9999,0,1330,0,3726,4955,4,3,1478,490,2000,0,0,72,72,37,0,0,0,0,0,1440,1584,7122,896,0,48,39,30,31,41,48,25,41,34,55,0,0,14444,1374,0,1048,203,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.726,1.33,4.95558,4.96
47974,2007,1272,50,35,9999,0,1340,0,3726,4992,4,3,1478,490,2000,0,0,70,72,36,0,0,3,0,0,1440,1584,6919,913,0,52,36,36,30,25,33,39,52,27,58,0,0,14444,1374,0,1048,203,1251,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.726,1.34,4.99284,4.99
48974,2007,1272,50,35,9999,0,1362,0,3726,5074,4,3,1478,490,2000,0,0,72,72,36,0,0,0,0,0,1440,1584,6951,898,0,52,45,33,21,33,33,50,52,16,55,0,0,14444,1374,0,1048,203,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.726,1.362,5.0748120000000005,5.07
50013,2006,1289,50,35,9999,0,1357,0,3726,5056,4,3,1478,490,2000,0,0,58,72,36,0,0,9,0,0,1440,1584,8399,885,0,50,25,30,31,27,15,28,50,11,35,0,0,14409,1391,0,1067,201,1268,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.726,1.357,5.056182,5.06
50974,2006,1289,50,35,9999,0,1351,0,3726,5033,4,3,1478,490,2000,0,0,58,72,36,0,0,9,0,0,1440,1584,8399,885,0,50,25,30,31,27,15,28,50,11,35,0,0,14409,1391,0,1067,201,1268,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.726,1.351,5.0338259999999995,5.03
51974,2006,1289,50,35,9999,0,1314,0,3726,4895,4,3,1478,490,1804,0,0,69,72,51,0,56,14,0,0,1440,1584,6998,903,0,51,34,39,26,36,36,51,50,19,58,0,0,14409,1391,0,1067,201,1268,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.726,1.314,4.895964,4.9
52974,2006,1289,50,35,9999,0,1334,0,3726,4970,4,3,1478,490,1804,0,0,71,72,46,0,41,0,0,0,1440,1584,7105,903,0,57,31,38,28,39,47,36,57,19,59,0,0,14409,1391,0,1067,201,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.726,1.334,4.970484,4.97
53975,2006,1289,50,35,9999,0,1321,0,3726,4922,4,3,1478,490,2000,0,0,73,72,40,0,0,1,0,0,1440,1584,7074,912,0,47,16,34,31,28,42,33,47,23,60,0,0,14409,1391,0,1067,201,1268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.726,1.321,4.922046,4.92
54975,2006,1289,50,35,9999,0,1396,0,3722,5195,4,3,1478,490,2000,0,0,69,72,38,0,0,0,0,0,1440,1584,7109,896,0,50,33,36,34,34,18,33,50,19,54,0,0,14409,1391,0,1067,201,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.722,1.396,5.195912,5.2
55974,2006,1289,50,35,9999,0,1409,0,3722,5244,4,3,1478,490,2000,0,0,71,72,39,0,0,5,0,0,1440,1584,7094,877,0,54,36,41,25,33,39,25,54,11,58,0,0,14409,1391,0,1067,201,1268,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.722,1.409,5.244298,5.24
56975,2006,1289,50,35,9999,0,1369,0,3722,5095,4,3,1478,490,2000,0,0,72,72,38,0,0,0,0,0,1440,1584,7156,886,0,47,30,36,28,27,38,31,47,19,59,0,0,14409,1391,0,1067,201,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.722,1.369,5.095418,5.1
57975,2006,1289,50,35,9999,0,1395,0,3722,5192,4,3,1478,490,2000,0,0,65,72,38,0,0,8,0,0,1440,1584,6974,891,0,42,22,31,28,34,28,42,39,19,57,0,0,14409,1391,0,1067,201,1268,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.722,1.395,5.19219,5.19
58975,2006,1289,50,35,9999,0,1332,0,3722,4957,4,3,1478,490,2000,0,0,73,72,44,0,18,0,0,0,1440,1584,7073,912,0,54,36,23,42,37,28,54,45,23,59,0,0,14409,1391,0,1067,201,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.722,1.332,4.9577040000000006,4.96
59975,2006,1289,50,35,9999,0,1500,0,3722,5791,4,3,1478,490,2000,0,0,72,72,48,2,52,0,0,0,1440,1584,7053,903,0,52,31,34,34,34,36,35,52,11,58,0,0,14409,1391,0,1067,201,1268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.722,1.5,5.583,5.58
