Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,power_voltage_in_volts,power_current_in_amps,Total_power,TP_round
43981,1515,1731,70,32,9999,0,1459,0,3831,5589,4,3,1478,490,2000,0,0,72,72,37,0,0,0,0,2,1440,1584,5173,1812,0,38,60,55,57,55,31,33,38,45,51,0,0,14856,1848,0,1593,113,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,100,3.831,1.459,5.589429,5.59
44980,1515,1731,70,32,9999,0,1500,0,3831,5895,4,3,1478,490,2000,0,0,72,72,37,0,0,0,0,2,1440,1584,5227,1816,415,50,50,33,44,42,31,19,50,31,55,0,0,14856,1848,0,1593,113,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415,100,3.831,1.5,5.7465,5.75
45980,1515,1731,70,32,9999,0,1500,0,3831,5892,4,3,1478,490,2000,0,0,72,72,37,0,0,0,0,2,1440,1584,5484,1808,444,50,41,52,38,38,39,40,50,33,58,0,0,14856,1848,0,1593,113,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,100,3.831,1.5,5.7465,5.75
46980,1515,1731,70,32,9999,0,1500,0,3831,5880,4,3,1478,490,2000,0,0,72,72,36,0,0,0,0,2,1440,1584,5568,1813,305,42,52,44,44,47,21,42,42,35,57,0,0,14856,1848,0,1593,113,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305,100,3.831,1.5,5.7465,5.75
47981,1515,1731,70,32,9999,0,1500,0,3831,5899,4,3,1478,490,2000,0,0,73,72,36,0,0,0,0,2,1440,1584,5566,1811,310,44,43,47,52,57,21,40,44,38,58,0,0,14856,1848,0,1593,113,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,100,3.831,1.5,5.7465,5.75
48981,1515,1731,70,32,9999,0,1437,0,3831,5505,3,3,1382,490,2000,0,0,71,72,35,0,0,1,0,2,1440,1584,4894,1357,0,36,55,47,57,68,35,27,36,31,47,0,0,14856,1848,0,1593,113,1707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.831,1.437,5.505147,5.51
49981,1515,1731,70,32,9999,0,1431,0,3835,5487,3,3,1382,490,2000,0,0,72,72,33,0,0,0,0,2,1440,1584,5462,1365,0,46,33,39,29,39,36,46,34,21,51,0,0,14856,1848,0,1593,113,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.835,1.431,5.487885,5.49
50981,1515,1731,70,32,9999,0,1474,0,3835,5652,3,3,1382,490,2000,0,0,72,72,33,0,0,0,0,2,1440,1584,5300,1375,0,43,38,50,50,38,43,31,43,25,49,0,0,14856,1848,0,1593,113,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.835,1.474,5.6527899999999995,5.65
51982,1515,1731,70,32,9999,0,1458,0,3835,5591,3,3,1382,490,2000,0,0,72,72,32,0,1,1,0,2,1440,1584,4971,1385,0,36,44,52,42,52,36,21,33,31,47,0,0,14856,1848,0,1593,113,1707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.835,1.458,5.59143,5.59
52981,1515,1731,70,32,9999,0,1451,0,3835,5564,3,3,1382,490,2000,0,0,72,72,31,0,0,0,0,2,1440,1584,5005,1374,0,40,60,60,66,60,12,25,40,22,47,0,0,14856,1848,0,1593,113,1707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,100,3.835,1.451,5.564585,5.56
